"Pujol 2002, No. 10-3-2.25N"	
-13.20	-75.448
-13.19	-75.426
-13.27	-75.448
-13.26	-75.426
-13.19	-75.404
-13.23	-74.223
-13.24	-74.267
-13.26	-74.223
-13.24	-74.245
-13.23	-74.267
-13.83	-77.811
-13.85	-77.789
-13.79	-77.789
-13.82	-77.789
-13.87	-77.766
-14.35	-79.906
-14.36	-79.883
-14.35	-79.839
-14.42	-79.861
-14.37	-79.817
-14.62	-80.753
-14.62	-80.753
-14.62	-80.753
-14.60	-80.730
-14.67	-80.797
-14.63	-79.415
-14.62	-79.438
-14.67	-79.460
-14.64	-79.460
-14.61	-79.438
-15.01	-82.224
-14.99	-82.179
-15.01	-82.201
-15.03	-82.157
-14.99	-82.224
-15.57	-84.296
-15.50	-84.229
-15.54	-84.252
-15.57	-84.229
-15.56	-84.229
-15.89	-85.255
-15.87	-85.255
-15.87	-85.277
-15.87	-85.277
-15.83	-85.299
-15.90	-83.962
-15.92	-83.940
-15.86	-83.917
-15.85	-83.984
-15.92	-83.940
-16.33	-86.547
-16.29	-86.547
-16.25	-86.547
-16.30	-86.525
-16.26	-86.525
-16.90	-88.865
-16.90	-88.887
-16.96	-88.820
-16.91	-88.820
-16.87	-88.820
-16.98	-86.569
-16.92	-86.592
-16.97	-86.569
-16.98	-86.592
-16.97	-86.592
-17.29	-89.957
-17.34	-89.912
-17.32	-89.957
-17.33	-89.935
-17.30	-89.912
-17.38	-88.709
-17.31	-88.664
-17.31	-88.664
-17.36	-88.664
-17.38	-88.687
-17.79	-91.094
-17.79	-91.160
-17.81	-91.116
-17.77	-91.116
-17.78	-91.071
-18.30	-92.988
-18.37	-92.943
-18.38	-92.966
-18.36	-92.966
-18.35	-92.921
-18.43	-91.383
-18.41	-91.361
-18.39	-91.361
-18.39	-91.339
-18.35	-91.406
-18.86	-93.902
-18.91	-93.924
-18.82	-93.857
-18.79	-93.879
-18.84	-93.879
-19.35	-95.105
-19.31	-95.127
-19.30	-95.061
-19.35	-95.083
-19.31	-95.105
-19.39	-93.501
-19.34	-93.456
-19.30	-93.501
-19.40	-93.501
-19.39	-93.501
-19.79	-96.086
-19.79	-96.108
-19.82	-96.108
-19.79	-96.064
-19.77	-96.064
-19.90	-94.281
-19.89	-94.281
-19.86	-94.258
-19.88	-94.258
-19.85	-94.236
-19.96	-91.538
-19.98	-91.494
-19.91	-91.494
-19.92	-91.471
-19.96	-91.561
-19.92	-91.338
-19.95	-91.338
-19.91	-91.315
-19.96	-91.293
-19.99	-91.293
-19.99	-88.819
-20.05	-88.797
-20.05	-88.819
-20.00	-88.842
-20.01	-88.819
-20.03	-88.886
-19.95	-88.864
-20.00	-88.864
-20.01	-88.864
-19.97	-88.953
-19.91	-84.451
-19.94	-84.473
-19.95	-84.429
-19.87	-84.429
-19.90	-84.496
-19.60	-79.815
-19.57	-79.838
-19.63	-79.815
-19.59	-79.838
-19.53	-79.905
-19.47	-77.654
-19.47	-77.721
-19.44	-77.698
-19.44	-77.698
-19.46	-77.698
-19.47	-78.523
-19.47	-78.478
-19.45	-78.478
-19.44	-78.478
-19.43	-78.456
-19.22	-75.536
-19.28	-75.536
-19.26	-75.581
-19.22	-75.536
-19.25	-75.536
-18.95	-71.057
-18.89	-71.012
-18.88	-71.079
-18.94	-71.035
-18.87	-71.079
-18.60	-66.666
-18.57	-66.666
-18.52	-66.711
-18.62	-66.689
-18.57	-66.689
-18.53	-67.112
-18.57	-67.090
-18.60	-67.112
-18.57	-67.112
-18.58	-67.112
-18.20	-62.410
-18.18	-62.410
-18.16	-62.410
-18.17	-62.432
-18.13	-62.387
-18.08	-60.760
-17.98	-60.738
-18.01	-60.783
-18.01	-60.760
-18.02	-60.760
-17.97	-61.763
-18.00	-61.763
-17.99	-61.763
-18.00	-61.786
-17.98	-61.786
-17.69	-57.640
-17.69	-57.663
-17.70	-57.685
-17.67	-57.685
-17.65	-57.685
-17.29	-53.540
-17.34	-53.517
-17.30	-53.517
-17.28	-53.540
-17.33	-53.562
-16.82	-48.837
-16.86	-48.904
-16.91	-48.882
-16.86	-48.882
-16.84	-48.859
-16.42	-44.514
-16.42	-44.514
-16.43	-44.491
-16.39	-44.536
-16.38	-44.536
-16.43	-45.449
-16.43	-45.404
-16.43	-45.449
-16.38	-45.471
-16.43	-45.471
-15.99	-40.056
-15.93	-40.100
-15.93	-40.078
-15.98	-40.078
-15.88	-40.123
-15.94	-41.036
-15.98	-40.992
-15.93	-40.947
-15.97	-41.014
-15.91	-40.992
-15.46	-35.554
-15.50	-35.576
-15.46	-35.621
-15.48	-35.621
-15.47	-35.621
-14.97	-31.208
-14.98	-31.208
-14.97	-31.230
-14.96	-31.208
-14.98	-31.208
-14.40	-26.572
-14.39	-26.595
-14.33	-26.595
-14.40	-26.595
-14.45	-26.572
-13.84	-22.160
-13.86	-22.182
-13.79	-22.160
-13.80	-22.160
-13.84	-22.160
-13.81	-22.739
-13.79	-22.694
-13.82	-22.717
-13.86	-22.739
-13.80	-22.739
-13.15	-17.791
-13.17	-17.791
-13.23	-17.836
-13.17	-17.836
-13.13	-17.769
-12.44	-13.312
-12.47	-13.312
-12.48	-13.312
-12.44	-13.312
-12.45	-13.289
-12.45	-14.248
-12.43	-14.248
-12.40	-14.292
-12.46	-14.292
-12.42	-14.315
-12.01	-11.039
-11.97	-11.039
-12.03	-11.039
-11.99	-11.039
-11.95	-11.039
-11.62	-8.832
-11.63	-8.832
-11.55	-8.877
-11.59	-8.854
-11.59	-8.877
-11.60	-9.122
-11.57	-9.077
-11.54	-9.100
-11.56	-9.144
-11.62	-9.100
-11.09	-6.760
-11.06	-6.737
-11.14	-6.760
-11.10	-6.737
-11.08	-6.760
-11.11	-7.205
-11.09	-7.183
-11.04	-7.250
-11.14	-7.250
-11.11	-7.250
-8.96	-1.700
-8.98	-1.745
-8.97	-1.723
-8.97	-1.723
-8.98	-1.745
-8.30	-0.007
-8.31	-0.029
-8.31	-0.029
-8.32	-0.051
-8.32	-0.051
-7.46	2.155
-7.47	2.244
-7.48	2.200
-7.48	2.177
-7.53	2.200
-7.49	1.592
-7.46	1.570
-7.46	1.570
-7.44	1.592
-7.46	1.547
-7.45	1.525
-7.47	1.503
-7.43	1.525
-7.43	1.503
-7.49	1.458
-7.38	1.547
-7.47	1.525
-7.45	1.525
-7.40	1.547
-7.46	1.503
-7.45	1.525
-7.42	1.525
-7.44	1.525
-7.40	1.480
-7.43	1.525
-7.36	1.636
-7.41	1.592
-7.43	1.525
-7.39	1.525
-7.37	1.458
-7.44	0.856
-7.41	0.834
-7.43	0.856
-7.47	0.856
-7.40	0.879
-7.41	1.035
-7.45	1.035
-7.40	1.035
-7.48	1.035
-7.46	1.035
-7.44	1.213
-7.44	1.213
-7.45	1.235
-7.38	1.168
-7.44	1.213
-7.41	1.436
-7.43	1.436
-7.43	1.414
-7.38	1.436
-7.43	1.458
-7.38	1.636
-7.41	1.681
-7.45	1.614
-7.39	1.570
-7.40	1.636
-7.25	2.171
-7.34	2.216
-7.30	2.194
-7.31	2.238
-7.33	2.194
-7.18	2.394
-7.12	2.483
-7.12	2.439
-7.13	2.461
-7.11	2.528
-6.80	2.974
-6.82	2.974
-6.83	2.840
-6.80	2.862
-6.87	2.862
-6.78	3.040
-6.79	2.929
-6.79	2.996
-6.73	2.974
-6.76	2.974
-6.71	2.996
-6.68	2.996
-6.72	3.018
-6.77	2.974
-6.73	2.996
-6.71	2.974
-6.72	2.996
-6.69	2.996
-6.71	2.974
-6.64	2.974
-6.70	2.996
-6.69	2.951
-6.72	2.974
-6.65	2.996
-6.76	2.996
-6.65	3.018
-6.66	2.974
-6.65	2.951
-6.62	2.996
-6.68	2.996
-6.52	3.018
-6.55	3.040
-6.59	3.018
-6.61	3.040
-6.54	3.018
-5.98	2.644
-6.01	2.644
-5.96	2.711
-6.02	2.689
-6.06	2.689
-5.96	2.667
-6.02	2.667
-6.04	2.644
-5.96	2.667
-6.01	2.689
-5.94	2.956
-5.92	3.001
-5.99	2.912
-5.99	2.934
-5.95	2.956
-5.97	2.934
-5.96	2.845
-5.92	2.956
-5.94	2.912
-6.00	2.934
-5.88	1.485
-5.85	1.463
-5.86	1.463
-5.92	1.508
-5.88	1.485
-5.82	2.355
-5.83	2.288
-5.84	2.243
-5.89	2.310
-5.88	2.288
-5.08	4.427
-5.06	4.383
-5.03	4.405
-5.04	4.383
-5.10	4.405
-4.77	4.717
-4.80	4.717
-4.77	4.695
-4.76	4.695
-4.84	4.717
-3.67	6.611
-3.57	6.634
-3.53	6.656
-3.61	6.611
-3.58	6.611
-2.30	8.818
-2.30	8.862
-2.35	8.840
-2.34	8.840
-2.32	8.840
-1.24	11.046
-1.23	11.046
-1.31	11.046
-1.31	11.024
-1.29	11.069
-1.23	10.066
-1.21	10.021
-1.26	10.043
-1.25	10.043
-1.22	9.999
-0.28	13.320
-0.31	13.275
-0.20	13.275
-0.24	13.253
-0.24	13.253
0.66	15.526
0.60	15.481
0.62	15.504
0.66	15.504
0.61	15.504
1.37	17.821
1.43	17.732
1.38	17.777
1.31	17.755
1.34	17.777
2.10	19.961
2.17	19.916
2.10	19.983
2.12	19.939
2.14	19.939
2.73	22.167
2.82	22.145
2.87	22.100
2.77	22.078
2.79	22.100
2.81	21.499
2.84	21.476
2.83	21.566
2.82	21.476
2.76	21.543
2.81	20.919
2.84	20.942
2.85	20.986
2.87	20.942
2.83	20.964
3.51	24.418
3.46	24.307
3.50	24.351
3.51	24.307
3.51	24.374
4.04	26.558
4.08	26.558
4.06	26.513
4.12	26.536
4.11	26.491
4.69	28.853
4.70	28.853
4.68	28.876
4.72	28.853
4.63	28.920
5.20	31.060
5.25	31.037
5.30	31.060
5.23	31.037
5.24	31.037
5.78	33.244
5.73	33.266
5.78	33.222
5.83	33.244
5.78	33.244
6.35	35.517
6.29	35.562
6.26	35.495
6.30	35.495
6.31	35.517
6.84	37.701
6.88	37.723
6.86	37.746
6.85	37.723
6.87	37.723
6.91	36.854
6.90	36.832
6.85	36.832
6.88	36.832
6.79	36.810
7.40	39.974
7.39	39.974
7.33	39.930
7.38	39.930
7.38	39.952
7.90	42.337
7.87	42.292
7.92	42.292
7.94	42.270
7.85	42.359
8.37	44.454
8.38	44.476
8.44	44.454
8.39	44.454
8.36	44.432
8.46	42.894
8.47	42.938
8.41	42.983
8.46	42.983
8.42	42.938
8.51	41.685
8.39	41.707
8.42	41.663
8.45	41.730
8.48	41.685
8.48	41.507
8.47	41.551
8.46	41.529
8.50	41.529
8.43	41.551
8.63	44.560
8.71	44.538
8.68	44.516
8.65	44.538
8.72	44.493
8.95	46.700
8.99	46.677
8.96	46.677
9.03	46.655
9.04	46.677
9.47	48.839
9.44	48.861
9.44	48.839
9.36	48.817
9.44	48.839
9.94	51.112
9.87	51.112
9.89	51.090
9.97	51.090
9.95	51.090
10.44	53.430
10.41	53.430
10.44	53.386
10.53	53.430
10.45	53.386
10.99	55.659
11.03	55.637
10.90	55.681
10.95	55.614
11.05	55.659
11.47	57.642
11.51	57.665
11.51	57.642
11.49	57.687
11.44	57.665
12.02	59.960
11.95	59.982
12.05	59.916
12.05	59.982
12.03	59.982
12.56	62.189
12.57	62.256
12.57	62.189
12.58	62.144
12.59	62.144
13.11	64.328
13.18	64.351
13.06	64.351
13.11	64.284
13.18	64.217
13.59	66.535
13.67	66.512
13.71	66.490
13.62	66.512
13.66	66.512
13.69	64.841
13.64	64.819
13.76	64.819
13.70	64.863
13.66	64.752
13.73	64.529
13.70	64.596
13.71	64.573
13.71	64.640
13.70	64.596
13.93	66.847
13.80	66.869
13.86	66.847
13.94	66.891
13.87	66.780
14.21	69.008
14.24	68.942
14.23	68.964
14.21	68.897
14.22	68.986
14.69	71.014
14.77	71.014
14.81	70.970
14.77	70.970
14.76	70.947
14.77	69.855
14.76	69.811
14.76	69.766
14.83	69.788
14.79	69.855
15.40	73.377
15.39	73.354
15.39	73.332
15.39	73.354
15.39	73.332
16.02	75.405
15.89	75.472
15.97	75.494
16.00	75.449
15.94	75.472
16.58	77.834
16.64	77.834
16.64	77.834
16.58	77.812
16.63	77.812
17.10	79.461
17.12	79.461
17.09	79.394
17.14	79.439
17.05	79.372
17.56	81.088
17.61	81.088
17.58	81.088
17.56	81.021
17.62	81.066
18.08	82.514
18.06	82.470
18.06	82.447
18.10	82.470
18.03	82.447
18.51	83.985
18.58	83.963
18.63	84.007
18.52	83.963
18.49	84.007
18.86	85.077
18.96	85.099
18.92	85.099
18.95	85.055
18.90	85.055
18.99	83.628
18.97	83.562
18.97	83.651
18.89	83.628
18.96	83.584
19.41	86.281
19.39	86.303
19.41	86.303
19.47	86.236
19.43	86.258
19.94	87.529
19.98	87.484
19.86	87.529
19.92	87.462
19.97	87.484
20.46	88.799
20.42	88.866
20.40	88.799
20.35	88.799
20.49	88.799
20.67	89.289
20.60	89.312
20.62	89.312
20.63	89.334
20.69	89.267
20.70	88.086
20.64	88.086
20.69	88.108
20.73	88.041
20.59	88.108
20.74	87.194
20.72	87.150
20.64	87.194
20.71	87.217
20.70	87.194
20.72	87.061
20.70	87.150
20.72	87.127
20.67	87.127
20.72	87.061
20.71	86.793
20.68	86.882
20.76	86.815
20.68	86.815
20.63	86.838
20.75	83.522
20.73	83.500
20.80	83.522
20.82	83.522
20.73	83.567
20.74	83.232
20.81	83.188
20.76	83.232
20.72	83.165
20.79	83.210
20.68	77.794
20.57	77.772
20.63	77.817
20.69	77.839
20.65	77.839
20.29	72.290
20.34	72.223
20.30	72.245
20.29	72.267
20.35	72.267
19.93	66.785
19.88	66.763
19.95	66.807
19.94	66.829
19.86	66.829
19.92	67.097
19.89	67.097
19.86	67.119
19.87	67.119
19.92	67.141
19.52	61.102
19.47	61.169
19.42	61.169
19.52	61.191
19.51	61.169
18.98	55.664
19.05	55.686
19.00	55.619
18.93	55.642
19.06	55.642
19.03	56.600
19.01	56.600
19.00	56.578
19.01	56.622
18.98	56.578
18.53	51.229
18.61	51.273
18.65	51.273
18.56	51.251
18.60	51.273
18.21	47.017
18.21	46.905
18.21	46.972
18.24	47.039
18.15	46.994
17.94	44.587
18.00	44.498
17.99	44.587
17.88	44.565
17.93	44.587
17.94	45.473
17.96	45.496
17.97	45.451
17.98	45.451
17.87	45.451
17.87	45.785
17.91	45.808
18.01	45.763
17.93	45.785
17.93	45.718
17.53	39.946
17.44	40.013
17.49	40.058
17.51	39.991
17.51	40.013
17.05	35.578
17.04	35.533
17.03	35.556
17.03	35.533
17.06	35.533
16.58	31.254
16.55	31.232
16.62	31.210
16.58	31.254
16.55	31.254
16.09	26.775
16.01	26.775
16.00	26.819
16.04	26.753
16.09	26.775
15.47	22.295
15.57	22.273
15.49	22.340
15.50	22.295
15.56	22.362
15.50	23.209
15.53	23.187
15.47	23.209
15.55	23.254
15.50	23.164
15.44	23.320
15.52	23.387
15.50	23.298
15.50	23.343
15.48	23.320
15.48	23.476
15.51	23.454
15.50	23.476
15.45	23.410
15.45	23.432
14.92	17.816
14.88	17.793
14.92	17.726
14.89	17.771
14.88	17.793
14.17	13.269
14.27	13.314
14.29	13.291
14.20	13.358
14.28	13.336
13.46	8.879
13.35	8.879
13.39	8.946
13.47	8.901
13.46	8.879
13.44	9.191
13.38	9.168
13.41	9.168
13.45	9.235
13.44	9.146
13.43	9.547
13.44	9.570
13.40	9.592
13.38	9.592
13.43	9.592
12.68	5.447
12.68	5.536
12.57	5.536
12.65	5.491
12.69	5.513
12.08	3.329
12.08	3.307
12.07	3.329
12.13	3.285
12.17	3.307
11.78	2.193
11.79	2.170
11.79	2.193
11.69	2.148
11.77	2.193
11.79	2.750
11.69	2.705
11.72	2.705
11.81	2.728
11.79	2.728
11.76	2.726
11.83	2.771
11.73	2.793
11.74	2.771
11.74	2.771
11.77	3.198
11.70	3.220
11.75	3.220
11.76	3.220
11.79	3.242
11.67	2.329
11.66	2.306
11.64	2.329
11.66	2.329
11.68	2.329
10.59	0.189
10.59	0.189
10.61	0.234
10.61	0.234
10.61	0.234
7.16	-6.497
7.12	-6.541
7.14	-6.475
7.14	-6.519
7.13	-6.475
7.17	-6.051
7.15	-6.051
7.09	-6.051
7.15	-6.051
7.13	-6.029
6.09	-7.700
6.04	-7.678
6.07	-7.678
6.17	-7.656
6.08	-7.700
5.19	-8.770
5.21	-8.748
5.22	-8.770
5.24	-8.770
5.22	-8.725
4.44	-9.907
4.40	-9.929
4.35	-9.929
4.41	-9.907
4.42	-9.907
3.71	-11.043
3.65	-11.066
3.76	-11.043
3.72	-11.088
3.70	-11.021
3.31	-11.690
3.33	-11.667
3.29	-11.712
3.32	-11.734
3.29	-11.690
3.26	-10.887
3.29	-10.910
3.32	-10.910
3.29	-10.887
3.28	-10.910
2.47	-13.317
2.42	-13.272
2.41	-13.294
2.45	-13.294
2.45	-13.250
2.46	-12.871
2.41	-12.871
2.38	-12.871
2.42	-12.893
2.46	-12.871
1.52	-15.501
1.47	-15.478
1.54	-15.456
1.56	-15.456
1.52	-15.478
0.64	-17.685
0.62	-17.729
0.65	-17.707
0.71	-17.685
0.69	-17.685
-0.17	-20.047
-0.21	-20.047
-0.14	-20.002
-0.16	-20.025
-0.14	-20.002
-0.85	-22.097
-0.82	-22.120
-0.87	-22.097
-0.82	-22.053
-0.78	-22.075
-0.91	-21.139
-0.87	-21.139
-0.93	-21.117
-0.85	-21.139
-0.81	-21.139
-0.85	-20.783
-0.87	-20.760
-0.93	-20.738
-0.94	-20.783
-0.84	-20.760
-1.58	-24.415
-1.54	-24.348
-1.57	-24.415
-1.60	-24.393
-1.60	-24.371
-2.24	-26.555
-2.20	-26.532
-2.15	-26.577
-2.20	-26.555
-2.20	-26.577
-2.86	-28.783
-2.86	-28.783
-2.88	-28.783
-2.82	-28.806
-2.77	-28.783
-3.41	-31.034
-3.39	-31.034
-3.38	-31.012
-3.36	-30.967
-3.33	-31.034
-3.88	-33.308
-3.98	-33.263
-3.99	-33.308
-3.96	-33.285
-3.99	-33.241
-4.44	-35.447
-4.44	-35.447
-4.47	-35.469
-4.49	-35.403
-4.49	-35.469
-5.01	-37.765
-5.02	-37.720
-5.06	-37.743
-5.03	-37.743
-5.02	-37.743
-5.52	-39.994
-5.45	-39.994
-5.50	-39.994
-5.51	-40.016
-5.47	-39.971
-6.03	-42.178
-6.05	-42.133
-6.00	-42.133
-6.03	-42.133
-6.02	-42.111
-6.49	-44.406
-6.45	-44.451
-6.54	-44.362
-6.53	-44.406
-6.51	-44.384
-6.55	-42.378
-6.56	-42.378
-6.55	-42.356
-6.57	-42.356
-6.64	-42.378
-6.74	-44.540
-6.77	-44.540
-6.78	-44.562
-6.75	-44.585
-6.74	-44.562
-7.11	-46.813
-7.09	-46.836
-7.09	-46.791
-7.09	-46.836
-7.08	-46.791
-7.59	-48.886
-7.57	-48.864
-7.53	-48.864
-7.54	-48.864
-7.55	-48.841
-7.99	-51.115
-8.02	-51.070
-8.05	-51.092
-8.02	-51.070
-8.03	-51.070
-8.49	-53.366
-8.56	-53.343
-8.57	-53.343
-8.51	-53.299
-8.51	-53.343
-9.01	-55.639
-8.99	-55.594
-9.03	-55.639
-9.02	-55.639
-8.98	-55.594
-9.49	-57.801
-9.52	-57.801
-9.54	-57.778
-9.45	-57.756
-9.50	-57.756
-10.04	-59.940
-9.98	-59.962
-9.98	-59.918
-9.99	-59.985
-9.97	-59.940
-10.49	-62.124
-10.51	-62.057
-10.56	-62.080
-10.53	-62.102
-10.53	-62.080
-10.52	-60.809
-10.55	-60.765
-10.53	-60.742
-10.51	-60.787
-10.56	-60.787
-11.06	-64.375
-11.07	-64.353
-11.13	-64.353
-11.10	-64.397
-11.05	-64.330
-11.64	-66.604
-11.60	-66.604
-11.54	-66.604
-11.60	-66.604
-11.55	-66.604
-11.58	-64.955
-11.60	-64.910
-11.65	-64.910
-11.63	-64.932
-11.67	-64.888
-11.75	-66.604
-11.75	-66.671
-11.73	-66.693
-11.83	-66.671
-11.76	-66.715
-12.15	-68.899
-12.13	-68.899
-12.12	-68.855
-12.10	-68.877
-12.12	-68.855
-12.64	-71.106
-12.60	-71.083
-12.63	-71.128
-12.60	-71.106
-12.64	-71.061
-13.18	-73.267
-13.17	-73.267
-13.23	-73.267
-13.19	-73.267
-13.16	-73.290
-13.20	-71.863
-13.14	-71.819
-13.22	-71.797
-13.17	-71.797
-13.17	-71.797
-13.77	-75.518
-13.79	-75.496
-13.81	-75.496
-13.80	-75.518
-13.79	-75.496
-14.33	-77.792
-14.36	-77.814
-14.37	-77.814
-14.30	-77.769
-14.33	-77.769
-14.95	-79.953
-14.95	-79.909
-14.93	-79.887
-14.97	-79.909
-14.93	-79.909
-14.99	-78.527
-14.98	-78.505
-14.97	-78.527
-14.97	-78.505
-14.99	-78.505
-15.67	-82.249
-15.66	-82.227
-15.66	-82.271
-15.63	-82.227
-15.59	-82.227
-16.28	-84.322
-16.27	-84.277
-16.23	-84.277
-16.24	-84.255
-16.21	-84.255
-16.28	-82.851
-16.33	-82.828
-16.32	-82.828
-16.32	-82.762
-16.34	-82.806
-17.06	-86.617
-17.07	-86.595
-17.05	-86.550
-17.05	-86.573
-17.05	-86.550
-17.82	-88.868
-17.77	-88.823
-17.75	-88.801
-17.80	-88.801
-17.78	-88.823
-17.76	-87.174
-17.81	-87.219
-17.83	-87.197
-17.84	-87.219
-17.88	-87.197
-17.88	-85.726
-17.87	-85.703
-17.83	-85.703
-17.85	-85.681
-17.83	-85.681
-18.25	-89.514
-18.32	-89.447
-18.28	-89.492
-18.22	-89.447
-18.25	-89.492
-18.69	-91.141
-18.69	-91.119
-18.72	-91.141
-18.76	-91.141
-18.76	-91.164
-19.19	-92.389
-19.19	-92.367
-19.22	-92.345
-19.25	-92.367
-19.29	-92.367
-19.32	-92.345
-19.35	-92.322
-19.34	-92.345
-19.36	-92.322
-19.37	-92.345
-19.39	-91.141
-19.42	-91.119
-19.35	-91.141
-19.34	-91.141
-19.39	-91.097
-20.02	-93.949
-20.00	-93.905
-19.97	-93.927
-19.98	-93.927
-19.96	-93.860
-20.27	-94.217
-20.25	-94.239
-20.27	-94.195
-20.23	-94.195
-20.22	-94.195
-20.27	-93.459
-20.27	-93.414
-20.25	-93.481
-20.34	-93.437
-20.30	-93.437
-20.34	-92.523
-20.29	-92.545
-20.29	-92.568
-20.34	-92.568
-20.31	-92.568
-20.44	-89.421
-20.47	-89.444
-20.43	-89.466
-20.43	-89.399
-20.44	-89.421
-20.38	-89.421
-20.45	-89.354
-20.45	-89.399
-20.43	-89.399
-20.45	-89.377
-20.40	-89.243
-20.41	-89.265
-20.43	-89.265
-20.46	-89.221
-20.45	-89.243
-20.43	-90.134
-20.52	-90.112
-20.45	-90.112
-20.42	-90.112
-20.48	-90.157
-20.43	-90.068
-20.49	-90.112
-20.47	-90.112
-20.49	-90.090
-20.45	-90.068
-20.47	-88.820
-20.46	-88.820
-20.49	-88.842
-20.50	-88.842
-20.46	-88.842
-20.51	-84.496
-20.57	-84.474
-20.57	-84.451
-20.54	-84.474
-20.53	-84.429
-20.42	-80.841
-20.39	-80.841
-20.40	-80.841
-20.40	-80.819
-20.37	-80.819
-20.37	-81.354
-20.39	-81.354
-20.40	-81.354
-20.37	-81.376
-20.37	-81.354
-20.19	-77.877
-20.16	-77.877
-20.13	-77.855
-20.15	-77.832
-20.13	-77.877
-20.21	-78.033
-20.18	-78.033
-20.14	-78.033
-20.18	-78.055
-20.16	-78.033
-20.15	-78.100
-20.14	-78.077
-20.20	-78.077
-20.19	-78.100
-20.18	-78.077
-20.12	-78.122
-20.14	-78.077
-20.16	-78.122
-20.17	-78.122
-20.19	-78.077
-20.05	-75.537
-19.97	-75.537
-20.00	-75.559
-20.04	-75.559
-19.99	-75.492
-19.62	-71.102
-19.69	-71.102
-19.70	-71.102
-19.72	-71.035
-19.68	-71.102
-19.29	-66.778
-19.34	-66.778
-19.35	-66.778
-19.30	-66.800
-19.30	-66.778
-19.33	-67.603
-19.30	-67.625
-19.32	-67.625
-19.29	-67.670
-19.34	-67.647
-19.28	-67.892
-19.31	-67.848
-19.30	-67.915
-19.31	-67.937
-19.39	-67.870
-18.89	-62.209
-18.86	-62.299
-18.93	-62.254
-18.91	-62.254
-18.85	-62.254
-18.50	-57.863
-18.49	-57.819
-18.50	-57.863
-18.47	-57.797
-18.48	-57.841
-18.13	-53.428
-18.08	-53.451
-18.09	-53.428
-18.11	-53.473
-18.11	-53.451
-17.71	-48.882
-17.67	-48.904
-17.63	-48.882
-17.68	-48.927
-17.63	-48.949
-17.70	-48.949
-17.65	-48.971
-17.62	-48.949
-17.70	-48.993
-17.68	-49.016
-17.29	-44.581
-17.24	-44.603
-17.17	-44.603
-17.25	-44.581
-17.25	-44.603
-17.24	-45.587
-17.25	-45.565
-17.23	-45.587
-17.20	-45.632
-17.23	-45.609
-17.27	-46.122
-17.22	-46.078
-17.18	-46.122
-17.22	-46.100
-17.23	-46.122
-17.13	-44.384
-17.05	-44.384
-17.09	-44.406
-17.10	-44.384
-17.14	-44.406
-16.71	-40.016
-16.72	-40.016
-16.72	-40.038
-16.69	-39.993
-16.67	-40.082
-16.66	-40.194
-16.71	-40.127
-16.71	-40.149
-16.72	-40.194
-16.72	-40.149
-16.23	-35.647
-16.27	-35.670
-16.29	-35.647
-16.24	-35.647
-16.21	-35.647
-15.81	-31.413
-15.76	-31.391
-15.71	-31.413
-15.76	-31.391
-15.76	-31.413
-15.17	-26.644
-15.20	-26.644
-15.18	-26.688
-15.14	-26.666
-15.19	-26.688
-15.21	-27.580
-15.18	-27.602
-15.19	-27.602
-15.15	-27.580
-15.13	-27.624
-14.57	-22.275
-14.53	-22.253
-14.59	-22.298
-14.52	-22.298
-14.52	-22.253
-13.91	-17.796
-13.94	-17.774
-13.91	-17.796
-13.86	-17.863
-13.90	-17.818
-13.19	-13.361
-13.22	-13.428
-13.23	-13.405
-13.20	-13.405
-13.24	-13.405
-12.80	-11.244
-12.85	-11.266
-12.82	-11.199
-12.81	-11.288
-12.81	-11.221
-12.30	-8.903
-12.34	-8.859
-12.31	-8.903
-12.36	-8.903
-12.38	-8.903
-11.77	-6.653
-11.79	-6.653
-11.80	-6.697
-11.74	-6.675
-11.77	-6.630
-11.81	-6.809
-11.75	-6.809
-11.74	-6.786
-11.77	-6.831
-11.81	-6.853
-11.79	-7.076
-11.82	-7.121
-11.79	-7.098
-11.76	-7.121
-11.75	-7.076
-11.80	-7.321
-11.76	-7.277
-11.72	-7.321
-11.77	-7.321
-11.78	-7.321
-11.68	-6.675
-11.70	-6.719
-11.68	-6.675
-11.66	-6.697
-11.69	-6.697
-9.38	-0.056
-9.37	-0.033
-9.38	-0.056
-9.41	-0.123
-9.37	-0.033
-9.30	0.189
-9.27	0.279
-9.27	0.279
-9.28	0.234
-9.29	0.212
-9.00	1.059
-8.98	1.103
-8.99	1.036
-8.97	1.081
-9.00	1.036
-9.01	0.546
-8.98	0.546
-8.98	0.591
-8.97	0.546
-9.01	0.524
-8.21	2.173
-8.21	2.173
-8.24	2.218
-8.23	2.173
-8.18	2.195
-7.64	2.797
-7.67	2.797
-7.69	2.797
-7.67	2.797
-7.66	2.819
-7.65	2.596
-7.70	2.619
-7.64	2.596
-7.62	2.596
-7.72	2.596
-7.68	2.440
-7.67	2.507
-7.66	2.440
-7.66	2.463
-7.63	2.440
-7.72	2.374
-7.69	2.418
-7.64	2.374
-7.65	2.396
-7.67	2.418
-7.24	3.265
-7.22	3.221
-7.30	3.288
-7.25	3.243
-7.19	3.288
-7.22	2.909
-7.15	2.909
-7.14	2.886
-7.18	2.842
-7.22	2.886
-7.18	2.619
-7.14	2.552
-7.09	2.485
-7.17	2.574
-7.18	2.530
-7.37	0.769
-7.40	0.702
-7.39	0.747
-7.35	0.747
-7.38	0.702
