"Aboutaha et al 1999, Test ORC3"	
-26.584515	-326.191856
-26.950315	-329.156448
-27.2791692	-332.1548448
-27.6442376	-335.085632
-27.9515096	-338.1009312
-28.3299297	-341.0655232
-28.5759302	-343.9963104
-28.9263666	-346.8937376
-29.2674751	-349.908592
-29.5348749	-352.8900864
-29.9140266	-355.8715808
-30.2640972	-358.8361728
-30.6346526	-361.7166976
-30.9205253	-364.6474848
-31.321625	-367.5787168
-31.6742562	-370.4756992
-31.9826256	-373.4069312
-32.2952017	-376.2870112
-32.6674032	-379.0834688
-32.9697369	-381.896384
-33.3461451	-384.7262016
-33.6307375	-387.4888544
-34.0126327	-390.4196416
-34.4082454	-393.2325568
-34.6990564	-395.9276
-35.0286422	-398.6395456
-35.3739574	-401.6548448
-35.7121395	-404.029632
-36.1271396	-406.1353152
-36.4442882	-408.6453216
-36.8029551	-411.0032064
-37.0974241	-413.3953408
-37.4169504	-415.618896
-37.6406371	-416.1744512
-37.7284291	-416.3599328
-38.0261903	-418.9540064
-38.3629092	-421.0930496
-38.6001305	-423.8895072
-38.4166818	-422.2722144
-38.4721005	-421.5818848
-38.752852	-424.192416
-38.8256462	-423.720928
-38.8395466	-422.929184
-38.8510693	-422.3229216
-38.8417414	-421.7500192
-38.8452165	-421.430208
-38.8567392	-421.1437568
-38.8611288	-420.7225312
-38.8459481	-420.4529824
-38.8441191	-420.0322016
-38.8446678	-419.964592
-38.8400953	-419.7119456
-38.8355228	-419.6612384
-38.8366202	-419.4254944
-38.8521667	-419.29072
-38.7111508	-414.6754752
-37.6497821	-400.3071008
-36.5794513	-386.562336
-35.6422717	-373.3393216
-34.5258501	-360.8070816
-33.5853783	-348.6960672
-32.6467355	-337.1237056
-31.7190667	-325.9899168
-30.7868254	-315.2600064
-29.8245885	-304.7996448
-28.8519263	-294.7769664
-28.011135	-285.074544
-27.1791229	-275.6083104
-26.3354052	-266.4111808
-25.5311939	-257.5005024
-24.6997305	-248.825568
-23.9154553	-240.4201824
-23.1556887	-232.3515104
-22.4915788	-224.4180576
-21.840089	-216.6527392
-21.0885529	-209.1400672
-20.3324443	-201.8128768
-19.5829201	-194.6369184
-18.869793	-187.4445024
-18.3029859	-180.5549952
-17.7089267	-173.9354816
-17.1929658	-167.5174624
-16.651216	-161.21776
-16.0909933	-155.1368992
-15.5604004	-149.123648
-14.9372601	-143.3292384
-14.454587	-137.736768
-13.9838024	-132.279072
-13.5152126	-126.8551808
-13.0122376	-121.6501312
-12.7300229	-116.546496
-12.2625305	-111.5940928
-11.8312523	-106.743104
-11.4120455	-102.1274144
-11.1014813	-97.5628768
-10.7203177	-93.1664736
-10.3925609	-88.9217472
-10.0580368	-84.6770208
-9.6801654	-80.6004288
-9.322413	-76.5407392
-9.0363574	-72.5152992
-8.7126244	-68.7420608
-8.5107028	-64.9688224
-8.2167825	-61.313456
-7.939689	-57.8266688
-7.7030164	-54.474656
-7.4467735	-51.3583872
-7.2058942	-48.2590208
-6.9304468	-45.4292032
-6.7137103	-42.76792032
-6.4730139	-40.27494976
-6.2988931	-37.7819792
-6.081425	-35.62590016
-5.8732848	-33.55406624
-5.3298889	-27.11950048
-4.6635842	-20.92076768
-4.2540711	-17.26549024
-3.8599216	-14.75570624
-3.6740952	-13.15549376
-3.5250317	-11.94270208
-3.3884054	-11.06675744
-3.2753732	-10.37616096
-3.2113582	-9.8202944
-3.1649016	-9.4328736
-3.1411246	-9.01173696
-3.0966799	-8.64117408
-3.0403467	-8.37166976
-2.9823674	-8.01792032
-2.9490796	-7.78213184
-2.9364595	-7.57997024
-2.8996966	-7.22626528
-2.8717129	-6.9735744
-2.8402541	-6.7883152
-2.8133678	-6.48509504
-2.8128191	-6.24926208
-2.7813603	-5.97975776
-2.7511818	-5.60919488
-2.7043594	-5.15438688
-2.6129094	-4.46374592
-2.507559	-3.40258656
-2.302711	-1.39809536
-1.8423517	2.10554976
-0.9227305	7.125180032
0.04976709	15.91795974
1.36017243	28.18068208
2.81971443	41.42038538
4.28051844	55.50232192
5.81243397	69.78636224
6.64349499	84.7441856
8.22868929	99.63462176
9.75722117	114.3229408
11.37831874	128.8933434
12.8463473	142.9079238
14.45005108	156.7034848
16.26074279	170.1452963
17.61295907	183.4860493
19.4108112	196.5236266
21.02078845	209.2243123
22.92457626	221.5881066
23.75368025	233.3623629
25.18053802	244.4291203
26.76170852	254.8052813
27.91260677	264.4066006
28.98399839	273.3340925
30.21786008	281.6215616
31.31288238	289.1004733
32.04856105	295.9729891
33.05815076	302.3233542
33.94172237	307.8314461
34.80265096	312.6657994
35.52691667	316.7758403
36.08816361	320.3636861
36.34471744	323.564111
36.8845285	326.4782182
37.38210795	329.0890608
37.85027708	331.4135856
38.22417955	333.4517926
38.56870828	335.3215094
38.88413762	337.022825
39.17972231	338.6735222
39.50277858	340.2232054
39.81564732	341.8403203
40.07785276	343.406817
40.37724177	344.9565002
40.67182051	346.6072864
41.0233726	348.2579837
41.32219462	349.891912
41.68991507	351.5258403
42.00018663	353.0418077
41.3824053	354.6420202
41.68495848	356.1411741
41.77388446	355.939057
42.08914919	357.8930189
42.33743594	358.768919
42.38091127	358.1456653
42.55045957	359.0889526
42.82223068	361.1945469
43.17072834	362.8621021
43.50064336	364.4286432
43.80861038	365.9783264
44.0735959	366.989001
44.1195038	366.2646886
44.3470314	367.6964554
44.68131773	369.4145843
45.04805052	370.9305517
45.38226369	372.0760006
45.59155616	372.3623629
45.92977484	373.9625754
46.27893094	375.2258963
46.49970953	374.9395341
46.65113244	375.2764256
45.83468513	376.2702422
45.90180943	375.2764256
45.86524772	374.5689712
45.87850797	373.9793888
45.87889206	373.5751546
45.89899277	373.1877338
45.90252274	372.8339843
45.91415518	372.5476221
45.89057937	372.2781622
45.9194227	372.0928586
45.92699476	371.8401677
45.89890132	371.6549085
45.92406836	371.435889
45.93743835	371.318017
45.93275611	371.0989974
45.90854015	370.9137382
45.93010406	370.8295376
45.94870499	370.6610474
45.9538079	370.5263174
45.95794144	370.3747296
45.95501504	370.2399552
45.95183258	370.1051808
45.94488238	370.0546515
45.9525276	369.9199216
45.94998529	369.8020051
45.94671138	369.7514758
45.94451658	369.6167014
45.94696744	369.498785
45.94861354	369.364055
45.95763051	369.2798099
45.93912103	369.2124672
45.96492822	369.1113642
45.94863183	369.0103056
45.95592954	368.926105
45.96688525	368.8418598
45.9594778	368.7408013
45.95536255	368.6734141
45.95303972	368.6228848
45.95174113	368.454439
45.95025964	368.3870963
45.96555008	368.336567
45.95186916	368.2691798
45.96161773	368.1849347
45.9596607	368.0838762
45.96677551	368.0333469
45.98027353	367.9828176
45.9607581	367.9322883
45.95303972	367.7975139
45.96366621	367.7301267
45.95207035	367.6627395
45.98972946	367.561681
45.95516136	367.5111517
45.95470411	367.4943382
45.97001284	367.443809
45.9830719	367.3764218
45.966428	367.3090346
45.96959217	367.2416474
45.96973849	367.1742602
45.97123827	367.090015
45.98879667	367.0058589
45.98021866	367.0395302
45.95437489	366.9216138
45.96604391	366.8205552
45.97985286	366.753168
45.98943682	366.7700259
45.98815652	366.1130563
45.7123799	360.2175437
45.23124316	354.6588781
44.76320206	349.3865747
44.22801837	344.2659037
43.77098785	339.3304918
43.30965918	334.4456093
42.83015025	329.6617853
42.425484	325.0127357
41.94694444	320.4142154
41.48962128	315.8998957
41.03118243	311.4024784
40.50121139	307.0903203
39.98455547	302.7613043
39.46038236	298.516489
39.01002769	294.3559187
38.58939427	290.2458778
38.08919935	286.1358813
37.68456968	282.1268989
37.21409601	278.1347744
36.77603222	274.2773798
36.74872525	270.3526426
36.33888293	266.5626797
35.89611861	262.7895302
35.42507795	259.083768
35.2658635	255.327432
34.85567367	251.7059149
34.41334831	248.1348826
33.98753882	244.5975661
33.76321197	241.093921
33.31741151	237.6071338
32.95660468	234.2214051
32.69664891	230.7851472
32.33593353	227.4499478
31.92232347	224.1821357
31.77186993	220.8469363
31.36784383	217.61284
30.92742063	214.4292285
30.5711863	211.2793328
30.17352512	208.0957213
30.12185587	205.0132128
29.77231568	201.9307043
29.38209853	198.8986806
28.95559402	195.8835594
28.58064902	192.8852515
28.25248984	190.0217181
28.21197749	187.1413267
27.8677414	184.5472531
27.6939864	182.7785949
27.08313698	178.2306038
26.32530912	172.8909578
25.76761044	167.6860416
25.29565528	162.5653261
24.70567475	157.5962429
24.16535157	152.8629482
23.69721902	148.2138986
23.09483787	143.6659075
22.86339621	139.1684458
22.29411996	134.6878419
21.5604349	130.2577674
20.91441381	125.9792806
20.40039165	121.6671226
19.91865134	117.4896944
19.40053222	113.3459821
19.26664942	109.387529
18.74646353	105.4291203
18.25786447	101.639113
18.37771884	97.88282144
17.9212736	94.26125984
17.30433361	89.42695104
16.44609365	83.09344384
15.66218425	76.81046592
14.4313587	64.31194176
12.95678232	51.9986768
11.77707732	42.46474019
10.9253486	35.00266864
10.15246807	29.05659114
9.56662108	24.44122624
9.05934793	20.7691487
8.6535477	17.9561312
8.25383804	15.71582483
8.04569784	13.91347744
7.83589325	12.54908013
7.87602151	11.38681773
7.73873677	10.46037494
7.63281938	9.685528896
7.53846127	8.910687296
7.42127724	8.321136032
7.33617387	7.664202016
7.27598148	6.939894144
7.22734837	6.047140512
7.04574696	4.750121504
6.70703445	2.476125984
6.00288774	-1.43176672
4.7874075	-7.69788672
3.07795094	-19.28683936
1.1297733	-34.21099136
-0.6039358	-50.920704
-2.4155603	-68.7758656
-3.9888661	-86.7484544
-5.7615329	-104.4185792
-7.2678973	-121.6332288
-8.7387791	-138.0396768
-10.1004696	-153.82296
-11.447711	-168.5787552
-12.8024513	-182.2225504
-14.0937253	-194.7547904
-15.2052086	-206.20928
-16.2137192	-216.686544
-17.0868838	-225.933936
-17.6708835	-233.8340288
-18.2539687	-240.4708896
-18.8107163	-246.0629152
-19.2677834	-250.7457696
-19.6921114	-254.872624
-20.0873583	-258.3594112
-20.5131495	-261.3747104
-20.8474907	-263.9518816
-21.1342779	-266.5793152
-21.4580109	-269.3081632
-21.7126077	-271.8519744
-22.0513385	-274.6310848
-22.3465391	-277.3092256
-22.6794171	-280.0380736
-22.9658385	-282.7500192
-23.1767222	-285.4286048
-23.4750321	-288.27488
-23.7594416	-291.0713376
-23.9908101	-293.817088
-24.2529058	-296.5961984
-24.6027935	-299.308144
-24.8621457	-302.1379616
-25.1948408	-304.9677792
-25.4922362	-307.730432
-25.7715245	-310.5433472
-26.0822716	-313.306
-26.4027124	-316.15272
-26.692426	-318.9487328
-27.1335808	-321.7785504
-27.4029925	-324.6421728
-27.6842927	-327.5226976
-28.0115008	-330.2680032
-28.31292	-333.1992352
-28.6551259	-336.0121504
-28.9260008	-338.841968
-29.2630855	-341.688688
-29.6850358	-344.5861152
-30.0243153	-347.5
-30.3612171	-350.3298176
-30.7281145	-353.2272448
-31.0684914	-355.9560928
-31.4359375	-358.8361728
-31.7779605	-361.649088
-32.1369932	-364.4793504
-32.4638355	-367.2753632
-32.8137232	-370.038016
-33.1076435	-372.918096
-33.4796621	-375.6976512
-33.8725313	-378.5105664
-34.1119474	-381.2394144
-34.5382873	-383.9682624
-34.8649467	-386.7473728
-35.2214188	-389.560288
-35.6532457	-392.3398432
-36.0364212	-394.900112
-36.4272785	-394.5633984
-36.6979705	-399.094576
-37.028105	-407.4830592
-37.313429	-405.0406624
-37.6581955	-407.5164192
-37.8897469	-408.813456
-37.8866376	-408.0221568
-38.1333697	-410.2959744
-38.42729	-413.1764992
-38.7543152	-415.6691584
-39.1327353	-417.8927136
-39.4678081	-420.40272
-39.6185177	-420.7394336
-39.7895292	-421.2616288
-39.6130307	-423.4175744
-39.6587557	-422.6596352
-39.7079558	-422.255312
-39.9568827	-423.9064096
-39.976453	-423.047056
-39.9907192	-422.4745984
-39.9495667	-421.783824
-39.9556024	-421.3292384
-39.9594433	-420.9080128
-39.9671251	-420.520592
-39.9623697	-420.1331712
-39.943531	-419.8636224
-39.9433481	-419.6447808
-39.9565169	-419.3921344
-39.9444455	-419.1897504
-39.9501154	-419.054976
-39.9482864	-418.8699392
-39.2238195	-407.6511936
-37.4767587	-385.9053664
-35.9480805	-365.6247104
-34.3250259	-346.6241888
-32.8453649	-328.836192
-31.3797872	-312.1437376
-29.9237203	-296.107808
-28.4698482	-280.8129152
-27.156992	-266.4111808
-25.8648035	-252.5311968
-24.6095608	-239.3419872
-23.3594393	-226.7763872
-22.2483218	-214.664928
-21.1311686	-203.0930112
-20.0776646	-191.97568
-18.8904607	-181.2288672
-17.904081	-171.1221216
-17.0113461	-161.2849248
-16.2362159	-151.9196608
-15.3828045	-142.9751776
-14.5034213	-134.3171456
-13.7573722	-126.0803392
-13.1356951	-118.0623744
-12.4223851	-110.4656352
-11.7215123	-103.1215424
-11.1391587	-96.1982304
-10.5511352	-89.5280096
-10.0408442	-83.295472
-9.5109829	-77.2315136
-8.28537	-62.1052
-6.7056627	-43.2058704
-5.6139326	-30.90946336
-4.8141109	-23.46426752
-4.2829693	-18.88256064
-3.9691129	-15.85058144
-3.6503182	-13.7618896
-3.4560784	-12.33012288
-3.3112216	-11.3025904
-3.1811797	-10.4603616
-3.0710739	-9.83715232
-2.9990113	-9.26442784
-2.9490796	-8.82647776
-2.9379227	-8.37166976
-2.8711642	-8.01792032
-2.8192206	-7.66421536
-2.7541082	-7.293608
-2.7175282	-6.88937376
-2.7061884	-6.5861536
-2.6271756	-6.11453216
-2.6151042	-5.57547904
-2.5282267	-4.90174048
-2.4108049	-3.85735008
-2.2630217	-1.98763328
-1.885699	1.195951552
-1.0428958	6.01345136
-0.0290811	13.13863139
1.27914773	24.55913827
2.66355441	37.37772717
4.17747258	51.13959008
5.75271712	65.1035968
7.07576085	79.42135296
7.94759028	94.109672
9.71478837	108.6632166
11.19719287	122.9978307
12.8315324	136.827063
14.47373663	150.4205069
16.3382741	163.7781178
17.60800248	176.7483078
19.34659501	189.583768
21.09177194	202.1159635
22.43747698	214.3450278
24.19020768	226.1866269
25.38002705	237.3544874
27.03529034	247.8653782
27.92504397	257.6688147
29.23490061	266.7984682
30.62956798	275.1196086
31.98763706	283.0365149
33.17443858	290.1784906
33.70932963	296.7141149
34.75902931	302.6770592
35.7234793	307.9662205
36.46731531	312.6152256
37.22995344	316.6579238
37.90004417	320.161569
38.4878299	323.2272195
39.01727053	326.0234102
38.82032381	328.5837235
39.25597332	330.874577
39.68192913	332.8959261
39.98453718	334.748785
40.30066154	336.3995712
40.56275724	337.9155386
40.97942173	339.515751
41.29320497	341.1159635
41.62525992	342.6656467
41.97379416	344.2153744
42.32390134	345.8492582
42.6133223	347.4494707
42.93956103	348.9317667
43.24950337	350.5151658
43.56895651	352.0817069
43.89208594	353.5808163
44.10148815	355.2316026
43.54898383	356.6970406
43.8583226	358.1625232
44.14880438	359.678535
44.49315021	361.1271597
44.56954754	360.6892096
44.62278973	360.4365187
44.94831515	362.5589264
45.36929608	364.3275846
45.67508659	365.843552
46.0344668	367.2247894
46.39616984	368.5554976
46.71717763	369.8525344
47.06256599	371.0316102
47.31884547	372.1770592
47.66900752	373.1877338
47.99683748	374.1815504
48.37840346	374.4173389
48.51482857	374.0636339
48.89789433	375.5122586
49.13447548	375.4112
49.35690017	375.8828214
49.6846021	377.0619418
50.03050258	377.6683376
50.43553463	378.038945
50.79026918	378.5105664
51.18690612	379.184305
51.55427906	379.8581325
51.84051756	379.4538538
52.13943103	379.7570294
52.48183812	380.5992582
51.97968617	381.0708797
52.33136629	381.1045955
52.41787799	379.5885837
52.45288505	378.8474579
52.87344531	380.4476704
53.01967386	379.184305
53.38840026	379.5885837
53.75024962	379.8581325
53.89358835	378.3084048
53.90004472	377.0114125
53.91687152	376.0512672
53.95923116	375.310097
53.95127501	374.7710883
53.97538123	374.282609
53.98745263	373.827801
54.02033805	373.5246253
54.01435722	373.1203466
54.03381778	372.783455
54.04107891	372.5139507
53.82672011	366.1635856
53.16250047	358.2130525
52.50296307	351.8121581
51.92849246	345.6302832
51.06086973	337.123839
49.96081768	326.6971933
48.85547982	316.624208
47.72312763	306.8207715
46.69329089	297.3879424
45.9870957	288.2751024
44.95122326	279.3475661
44.24036412	270.7400634
43.29731343	262.3178643
42.39113538	254.1988854
41.36171931	246.2146365
40.69462814	238.4998918
39.74729759	230.9704509
38.91320043	223.643127
38.08541332	216.467391
37.43271638	209.4601453
36.6774857	202.6550166
35.98347165	196.0520051
35.13977224	189.6174394
34.59738229	183.4018486
33.76202312	177.3210323
33.06268668	171.4254752
32.22132839	165.6983638
31.50600649	160.2071299
30.89852243	154.9853558
30.16538607	149.830969
29.4593372	144.7607827
28.93704796	139.673783
28.49794164	134.6541706
27.74384494	129.8366752
27.1540656	125.1202384
26.59342223	120.4543309
26.06079914	115.9568691
25.46277101	111.543608
25.25066188	107.0630042
24.64034287	102.2623667
23.8863742	97.63017504
23.19795689	93.16638464
22.92347886	88.76998144
22.27967086	84.62626912
20.99604208	74.48594112
19.00096888	60.69038016
17.52606328	50.02785696
16.36823312	41.53829741
15.3326899	34.56471411
14.37634238	29.07343571
13.70967188	24.69389488
13.16466646	21.17341408
12.72640148	18.34355645
12.28753293	16.06956093
12.02327901	14.35143197
11.78938649	12.91965635
11.60516961	11.75739395
11.40043135	10.76357286
11.22380482	9.955042112
11.10967522	9.213889664
10.93807844	8.472732768
10.81178599	7.748424896
10.67415374	7.0409616
10.53688729	6.080829664
10.23700445	4.649054048
9.80120862	2.240306368
9.05100769	-1.92024608
7.69566382	-8.48958624
5.86192671	-19.52267232
3.78449364	-33.16664544
1.77169743	-48.2087584
0.05382747	-64.278048
-1.7609612	-80.6342336
-3.3862106	-96.9059072
-5.0145693	-112.9249344
-6.5425159	-128.6744128
-8.0086423	-144.2384096
-9.4965338	-159.1796864
-10.9019374	-173.2109024
-12.2636279	-186.1474656
-13.4923501	-198.1068032
-14.4595253	-209.1231648
-15.3414691	-219.1623008
-16.2146337	-228.1574912
-16.9659869	-235.8890048
-17.565716	-242.3234816
-18.0785676	-247.4609216
-18.5418533	-251.7732576
-18.9297842	-255.7315328
-19.3283233	-258.9994784
-19.6904653	-261.7954912
-20.054985	-264.3224
-20.3313469	-266.933376
-20.6360583	-269.5439072
-20.9250403	-272.1215232
-21.141411	-274.7489568
-21.4525239	-277.444
-21.7861335	-280.172848
-22.085175	-282.8345312
-22.3295294	-285.4619648
-22.6106467	-288.1908128
-22.9135291	-290.9196608
-23.2486019	-293.5808992
-23.5308166	-296.3266496
-23.8503429	-299.0216928
-24.1477383	-301.6664736
-24.4822624	-304.412224
-24.8191642	-307.0903648
-25.1182057	-309.8361152
-25.4346227	-312.4804512
-25.8070071	-315.2600064
-26.055934	-317.9550496
-26.4824568	-320.6500928
-26.7772916	-323.3789408
-27.1827809	-326.0908864
-27.4280498	-328.8530944
-27.744101	-331.5819424
-28.1144735	-334.3445952
-28.4241232	-337.0396384
-28.7608421	-339.8187488
-29.1815121	-342.5814016
-29.5407277	-345.3102496
-29.8688503	-347.9212256
-30.2714132	-350.700336
-30.6434318	-353.3784768
-30.9446681	-356.0908672
-31.2757171	-358.8028128
-31.6799261	-361.4302464
-31.9888442	-364.1590944
-32.3776896	-366.7700704
-32.6765482	-369.4651136
-33.0708806	-372.1098944
-33.4734435	-374.737328
-33.7896776	-377.3652064
-34.1461497	-379.99264
-34.5161564	-382.6205184
-34.9209141	-385.214592
-35.3543871	-387.8424704
-35.6876309	-390.469904
-36.0484926	-392.9461056
-36.4016725	-395.5570816
-36.7164434	-398.067088
-37.0837066	-400.6273568
-37.4335943	-403.1035584
-37.7748857	-405.4783456
-38.0261903	-407.2806752
-38.107215	-406.960864
-38.4655161	-410.2959744
-38.835157	-412.2330784
-39.1868737	-414.506896
-39.4879271	-416.6125792
-39.8946967	-418.6337504
-40.3444478	-420.3017504
-40.881808	-419.728848
-45.725	-418.112
-49.383	-400.32
-51.212	-386.976
-47.554	-355.84
-45.725	-329.152
-42.9815	-311.36
-39.3235	-266.88
-36.58	-249.088
-32.0075	-222.4
-27.435	-191.264
