"Aboutaha and Machado, Test ORC2"	
10275	
-50.76094117	-328.9711621
-50.41998264	-326.4950495
-50.2168411	-323.9683764
-49.8977812	-321.4585568
-49.64194982	-319.0666448
-49.43056132	-316.6410615
-49.14444719	-314.2996743
-48.93255571	-311.9751806
-48.64682384	-309.61694
-48.4099153	-307.2924063
-48.15207203	-304.9847305
-47.93204698	-302.7275796
-47.71383997	-300.4872821
-47.45389334	-298.2638381
-47.24894109	-296.0235051
-47.01093149	-293.8842928
-46.73323808	-291.7450495
-46.46492012	-289.5384234
-46.18475756	-287.4497226
-45.98530511	-285.2767901
-45.73746281	-283.1880894
-45.53459744	-281.13306
-45.35383189	-279.0275236
-45.10239743	-277.0230368
-44.89342686	-274.9680119
-44.69991866	-272.929836
-44.48700111	-271.0095855
-44.23759319	-268.9545561
-44.03530944	-267.0006164
-43.85537059	-265.0298233
-43.60129689	-263.0758658
-43.39310182	-261.1219261
-43.14770306	-259.2353469
-42.89632896	-257.3319321
-42.6953182	-255.4453574
-42.45475349	-253.5756317
-42.28243608	-251.7227461
-42.05323678	-249.8530026
-41.87052333	-247.9327521
-41.67188479	-246.1135557
-41.46578209	-244.2606701
-41.3132252	-242.4414737
-41.08047032	-240.6728199
-40.9305161	-238.8704592
-40.68927283	-237.1018054
-40.48776641	-235.3668229
-40.32708145	-233.56448
-40.12433862	-231.8126619
-39.91706903	-230.0608482
-39.74224223	-228.2921766
-39.49779821	-226.624577
-39.31069517	-224.906448
-39.08881369	-223.2725375
-38.89329359	-221.5712664
-38.7115861	-219.8699732
-38.49348151	-218.2360626
-38.3137786	-216.6021699
-38.12719865	-214.8840276
-37.95744551	-213.2501348
-37.76069632	-211.5656817
-37.57783656	-209.9654781
-37.3928643	-208.3820924
-37.21727115	-206.7313462
-37.06496118	-205.2321967
-36.83272756	-203.6319754
-36.62089644	-202.1159724
-36.48188878	-200.4820619
-36.26337267	-198.9323876
-36.10460266	-197.399549
-35.96201565	-195.8498524
-35.81823613	-194.3507029
-35.58180862	-192.767335
-36.00994094	-191.3187148
-35.81734907	-189.8195654
-35.64105359	-188.3709407
-35.44547862	-186.9054804
-35.27178397	-185.3726418
-35.09345099	-183.9408706
-34.91787064	-182.4922504
-34.75371058	-181.0604793
-34.61039563	-179.6455482
-34.36307276	-178.1632344
-34.22348348	-176.8156817
-34.09129616	-175.3670748
-33.92039623	-174.0026686
-33.72978882	-172.6551159
-33.53782796	-171.2738696
-33.38785362	-169.8589563
-33.22042696	-168.5114036
-33.12669071	-167.1638508
-32.99368948	-165.7994446
-32.69128445	-164.5024345
-32.55213413	-163.1548818
-32.43228342	-161.8747074
-32.25256039	-160.5608482
-32.11948418	-159.2638203
-31.92323065	-158.0004816
-31.76369064	-156.6697823
-31.6065009	-155.4233015
-31.46301585	-154.0925844
-31.23022255	-152.5597458
-30.01703039	-143.329016
-28.95553366	-135.0921028
-27.90503105	-127.0910093
-26.8693342	-119.4099672
-25.87355527	-111.9984249
-24.95632274	-104.9743123
-24.0281912	-98.27023779
-23.18377117	-91.93674394
-22.37491786	-85.99067533
-21.49763984	-80.41517405
-20.77944093	-75.12603501
-19.99671672	-70.19062317
-19.26832296	-65.54156467
-18.54141983	-61.21255312
-17.01742387	-50.90377936
-15.76407235	-42.46473886
-14.74409575	-36.0470199
-13.85006958	-31.02738874
-13.0891946	-27.11948625
-12.48044853	-24.1548729
-12.06024859	-21.86403324
-12.10133524	-20.02799314
-11.85140239	-18.56253149
-11.62441435	-17.38342273
-11.4736261	-16.40644711
-11.30311026	-15.61476049
-11.13594515	-14.97467327
-11.01797648	-14.50302959
-10.92424388	-13.99769765
-10.81747601	-13.59343228
-10.76941903	-13.25654387
-10.6878054	-12.95334506
-10.61668656	-12.58276884
-10.50644541	-12.34694655
-10.40949012	-12.1111256
-10.29061793	-11.92583615
-10.18941753	-11.6900152
-10.09202511	-11.45419292
-10.02137267	-11.26890481
-9.954700129	-11.04992754
-9.894666862	-10.8141057
-9.853858214	-10.57828431
-9.785695042	-10.3087742
-9.652161581	-9.92135296
-9.560322004	-9.550775846
-9.518094052	-9.011754752
-9.407766943	-8.371667536
-9.216327342	-7.25993753
-8.968442972	-5.440742003
-8.413385368	-1.920261781
-7.487602267	3.672079449
-6.200522164	10.19086306
-4.746653722	18.22564308
-2.784089168	27.69219694
-1.138964025	37.95043608
-0.074661609	48.29290122
1.824686669	59.71340365
3.398257309	70.74648528
4.923203983	82.62179126
6.923414295	95.18771152
8.121377653	108.157906
9.873237749	121.0607134
11.93754555	133.6603317
13.89837511	145.8725247
15.89313903	157.6299098
16.47275937	168.6966895
18.34210108	179.0728326
19.9174592	188.7752061
21.72958301	197.9554066
23.53281881	206.5292068
25.26302793	214.6482124
26.98404085	222.447171
28.47604138	229.8081796
30.10445348	236.7480648
31.74461893	243.3005426
33.25986989	249.3982124
34.4771078	255.0916168
35.76862323	260.4649921
37.04150809	265.5183026
38.38037396	270.2684197
39.50034327	274.5974357
40.50767434	278.7074766
41.5301457	282.564849
42.51129519	286.135859
43.43947721	289.4373559
44.38640154	292.5535802
45.23888161	295.4844964
45.9993094	298.2301312
46.73965494	300.8241825
47.45681151	303.2834417
48.10808494	305.5911531
48.73212365	307.7977436
49.44196659	309.8864621
50.0115064	311.8572731
50.65272399	313.6259091
51.15147656	315.3777272
51.71780081	316.9947842
52.22257335	318.4602579
52.76339932	319.8751756
53.2057095	321.1385099
53.44723279	321.2395996
53.47670182	320.2626008
53.67733489	320.9700775
53.94577996	322.4187021
54.41976696	324.4568602
54.86658196	325.8044263
55.35626617	326.8992971
55.73818917	327.8931137
56.09704428	328.7353469
56.1803384	327.7583882
56.16413419	327.0340581
56.17752631	326.5455743
56.19484676	326.1581491
56.1674434	325.8044263
56.3467538	327.0677651
56.70192238	329.5944025
57.10258312	331.1777882
57.4145037	332.1547469
58.1590715	332.9464554
58.49926092	333.6370785
58.79651019	334.4287514
59.12572854	335.1193745
59.41360491	335.7594684
59.74394554	336.332184
60.12416867	337.073332
60.47319911	337.7134259
60.78169545	338.3198128
61.10270726	339.010436
61.50679756	339.4989154
61.8597	340.0547775
62.20172044	340.6443465
62.31421509	339.9031985
62.34537668	338.9599112
62.35349927	338.269288
62.37231054	337.7639552
62.37042685	337.2754714
62.39257714	336.8711926
62.38365509	336.5342922
62.38972627	336.2648057
62.37271475	335.9616122
62.4159534	335.7257615
60.91237859	319.0666448
58.89339213	301.9359023
58.12090904	295.5350257
57.38519837	289.2352299
56.69604397	283.1375423
55.8875572	277.2420163
55.15041807	271.4138508
54.42250607	265.7541356
53.7395293	260.2796884
53.02760806	254.8726418
52.30314939	249.6508811
51.60877027	244.445956
51.00886303	239.4431703
50.32026044	234.4572247
49.69139702	229.6060402
49.03019724	224.906448
48.49308194	220.2068602
47.79014493	215.7094074
47.16003834	211.1614163
46.61638876	206.8155646
45.99214374	202.4865486
45.38530367	198.1912396
44.75210149	194.030656
44.14688393	189.9543264
43.49859159	185.9116682
42.89378244	181.9700775
42.38446374	178.0116377
41.82375964	174.3227156
41.28407369	170.5495617
40.83854867	166.8943287
40.29115879	163.2896251
39.78950195	159.7859888
39.15076211	156.2992105
38.62834283	152.8797927
38.0641362	149.5614468
37.60241722	146.243101
37.11462456	143.0931919
36.65774512	139.9432874
36.18951746	136.9449884
35.7848514	133.929836
35.31472066	131.0999784
34.86160658	128.2701207
34.4225266	125.4739523
33.91589341	122.6272412
33.4439527	119.8984554
32.97034029	117.1359672
32.50568265	114.4240172
32.0738585	111.7626008
31.61708824	109.1348781
31.14630145	106.5745337
30.77036934	104.031025
30.35861773	101.5380588
30.01165899	99.02823926
29.66970585	96.61949158
29.31920654	94.2107439
28.60384147	89.15741558
26.62669229	76.84415952
24.85962772	66.68698694
23.45201322	58.19740515
22.17495732	51.00484682
21.12695532	44.97455533
20.03304304	39.83700902
19.18313874	35.49115467
18.38304251	31.7853862
17.71085684	28.61863839
17.12760703	25.82246857
16.59015026	23.43056324
16.10698608	21.34185806
15.69716881	19.47212792
15.35427375	17.90559881
15.03629387	16.42329213
14.73342262	15.09258397
14.47935203	13.98085352
14.15740285	12.88596764
13.88190735	11.892147
13.62722129	10.89832769
13.41894611	9.853975101
13.16118093	8.540111517
12.64929066	6.451405888
11.84110147	1.633907014
10.22355197	-6.619849869
8.116099525	-15.69898248
5.862690683	-26.90050943
3.768030994	-39.43274498
2.294727049	-53.17777933
0.348781338	-67.89978307
-1.497550449	-82.79023258
-3.435789303	-97.49540064
-5.081057108	-111.6110041
-6.360528571	-125.4739523
-8.140227876	-138.3767596
-9.86392503	-150.5047342
-11.34202041	-161.6894037
-12.38692445	-172.1666321
-13.79081912	-181.5995057
-15.01689293	-190.2238263
-16.20428888	-198.1070034
-17.43094248	-205.2490324
-18.29399271	-211.7172962
-19.36745841	-217.6633648
-20.28596027	-222.969344
-21.20734096	-227.9216004
-22.00604514	-232.4190488
-22.77066774	-236.5122541
-23.49253563	-240.3022437
-24.17403932	-243.7721863
-24.88019244	-246.9726113
-25.39037553	-249.9203854
-25.95421417	-252.5818017
-26.48712807	-255.0074028
-26.89384645	-257.3150786
-27.23199197	-259.3700902
-27.27814496	-261.2903585
-27.70047935	-263.0590301
-28.10700204	-264.7434655
-28.2655617	-266.4110652
-28.70276403	-268.0618114
-29.12300788	-269.7462512
-29.51566308	-271.44754
-29.74622134	-273.1319754
-30.13927161	-274.8669578
-30.5716216	-276.4840148
-31.03708747	-278.1684502
-31.21158504	-279.9371218
-31.6200044	-281.587868
-32.07364579	-283.305997
-32.47869247	-284.9904323
-32.74957468	-286.6917212
-33.09009425	-288.3593208
-33.02855937	-290.1448281
-33.27297047	-290.5154043
-33.32111341	-290.1279746
-33.74775875	-292.4861975
-33.95093687	-294.3727766
-34.37022964	-296.1582661
-34.73702644	-297.8764084
-35.19395454	-299.5103189
-35.61416729	-301.2621371
-35.88300468	-302.9971017
-36.31042918	-304.715244
-36.73313851	-306.4670621
-37.19116584	-308.1683154
-37.51629619	-309.785408
-37.91895969	-311.5035192
-38.37911231	-313.1711366
-38.82941943	-314.8723899
-39.25853209	-316.5568297
-39.49106932	-318.2244472
-39.91500592	-319.5888356
-39.95686258	-319.0666448
-39.99210924	-318.6286903
-40.39223591	-321.2395996
-40.51674692	-323.2103749
-40.90620869	-324.8779924
-41.19686057	-326.6466284
-41.69488629	-328.2805389
-42.18876202	-329.8807781
-42.68524224	-331.5988848
-43.16028475	-333.1822705
-43.59406685	-334.7824741
-43.84803265	-336.4500916
-44.28866069	-338.0502952
-44.74766471	-339.5999695
-45.20323203	-341.2002086
-45.37202312	-342.6993581
-45.89538964	-344.2658859
-46.22061328	-345.7650354
-46.70331198	-347.2641848
-47.15193093	-348.8138636
-47.58778895	-350.3130131
-48.06943598	-351.7784912
-48.53674182	-353.2439648
-48.79282925	-354.7094074
-49.27363312	-356.0401244
-49.76906349	-357.4213663
-50.26575953	-358.8026126
-50.62480138	-360.0996183
-50.95278315	-360.5375728
-51.0967858	-360.6218091
-51.57601855	-362.5252061
-51.68730223	-363.4684935
-51.79572718	-362.3736272
-51.81102494	-361.5987722
-52.03176877	-363.0810682
-52.47199261	-365.0182034
-52.64398263	-364.4960171
-52.67553471	-363.7043086
-52.68762257	-363.0979217
-52.69051239	-362.6936741
-52.71190437	-362.3062444
-52.73740978	-362.0198688
-52.74667732	-361.7335288
-52.71791995	-361.4808646
-52.73937047	-361.2113425
-52.74228955	-360.9755274
-52.74821002	-360.8407663
-52.74816247	-360.6386269
-52.76259694	-359.1563309
-49.94575404	-330.2344964
-48.88979552	-321.0711316
-47.96679616	-312.3288989
-47.11289093	-303.9066821
-46.18501545	-295.8719261
-45.31053031	-288.0224204
-44.50001628	-280.4087477
-43.67908609	-273.0814505
-42.9157127	-265.922568
-42.05579555	-258.8647752
-41.31028783	-252.0933179
-40.58200198	-245.4397726
-39.84578741	-238.8704592
-39.10473331	-232.5032851
-38.37576158	-226.1697823
-37.5867383	-220.0215699
-36.94226089	-214.0418077
-36.24451385	-208.1294282
-35.56573902	-202.3686411
-34.98253311	-196.7089258
-34.26774894	-191.2176429
-33.61214572	-185.7769072
-32.99896615	-180.4540745
-32.35581842	-175.2828386
-31.69233038	-170.1958389
-31.30348315	-165.2604182
-30.66191567	-160.3923936
-30.01373454	-155.642281
-29.4388396	-151.0942855
-28.82987953	-146.5631479
-28.2166579	-142.3015102
-27.68165162	-138.0735661
-27.11482441	-133.7613947
-26.55776588	-129.5671397
-25.96390238	-125.3897294
-25.34147356	-121.3302266
-24.82187844	-117.2875639
-24.3261097	-113.3628222
-23.78424467	-109.5223034
-23.3394904	-105.765994
-22.7904246	-102.1107655
-22.36584602	-98.52290643
-21.89172899	-95.05295936
-21.42526814	-91.66723517
-20.9205245	-88.44995674
-20.50331497	-85.26636301
-20.04404941	-82.16699216
-19.69236746	-79.15184864
-19.27136275	-76.28829741
-18.8406552	-73.50896906
-18.3708857	-70.83070816
-17.96433009	-68.20298099
-17.60713553	-65.60894742
-17.19442717	-63.16651059
-16.8617339	-60.80829219
-16.51113289	-58.53429222
-16.18301212	-56.2939903
-15.88807124	-54.18844054
-15.58158022	-52.16711366
-15.32144887	-50.16262691
-15.94793075	-48.29290122
-15.71532585	-46.4737048
-15.42906723	-44.67135741
-15.20794478	-42.953224
-14.93294183	-41.40353902
-14.72799689	-39.88754408
-14.52136928	-38.38839016
-14.23485826	-36.95661633
-14.00407869	-35.55853253
-13.75459761	-34.26151263
-13.52506725	-32.96449496
-13.28098903	-31.80223123
-13.05541663	-30.52205635
-12.82550036	-29.44401372
-12.62414209	-28.41650614
-12.44719914	-27.47321967
-12.27194253	-26.49624316
-12.12636145	-25.62033455
-11.99156964	-24.76127096
-11.90132312	-23.96958345
-11.70290954	-23.19474096
-11.48360695	-21.08919076
-11.12800912	-18.93310727
-10.86240722	-17.41711144
-10.59961833	-16.15378203
-10.41104112	-15.21049511
-10.28313549	-14.43565262
-10.07143971	-13.49236615
-9.920810588	-13.0038779
-9.837768501	-12.53223466
-9.720944784	-12.07743645
-9.621983081	-11.63948192
-9.534567855	-11.26890481
-9.463595339	-10.89832769
-9.303241422	-10.52775147
-9.199023173	-10.1234852
-9.127229436	-9.719219827
-9.043768508	-9.180198733
-8.950238935	-8.540111517
-8.707525148	-7.529447632
-8.505632812	-5.929229814
-8.051857912	-2.981459038
-7.18237326	1.852884234
-5.937041911	8.304290122
-4.742095854	15.19365009
-3.012330078	23.4979411
-1.489828411	33.21716004
0.209767461	42.70055669
1.103064413	53.34622064
2.80799054	65.08676557
4.43728203	76.32198211
6.34210798	88.50048157
8.128452957	101.1674737
9.914628202	114.2050421
11.10136827	126.5519962
13.08053886	138.5115206
15.02101952	150.1678516
16.90320227	161.3188319
18.44259384	171.9308036
20.37171549	182.1216742
22.30885951	191.7061401
23.94340974	200.7010414
25.80439346	209.1906232
27.69827248	217.2927753
29.28317908	224.8896123
31.09141096	232.0316414
32.85970499	238.7020223
34.33321378	245.0691964
35.74348673	251.0826522
37.24449051	256.8097458
38.75191409	262.1662676
40.06693839	267.2027424
41.29716677	271.969713
42.58077323	276.4334722
43.77128067	280.610887
44.94985828	284.5524778
46.03265133	288.2077063
46.98097924	291.5934349
47.92124491	294.7602019
48.75670083	297.7585008
49.60584902	300.4198994
50.40748289	303.0476265
51.15160313	305.4732099
51.84021285	307.7472143
52.56986496	309.8527863
53.3056563	311.7898903
53.91677001	313.7606701
54.47793135	315.2429661
54.52715505	314.0470457
54.63532284	314.0975705
55.30267208	317.6348781
55.95399105	319.5383063
56.42603291	321.1048385
56.9660501	322.4187021
57.39911212	323.6651829
57.81097402	324.8442855
58.25489994	325.8886269
58.68527132	326.9666754
59.02580332	327.8931137
59.36511977	328.7184935
59.68557044	329.5607312
60.05036742	330.2681722
60.41380801	331.093552
60.72707163	331.8347
61.06871877	332.5085008
61.38289634	333.1654171
61.76210822	333.7044568
62.15300777	334.1760872
62.47439324	334.7824741
62.79468388	335.4730928
63.14172182	336.1300446
63.48882414	336.7195781
63.78907771	337.2754714
64.11683268	337.8481514
64.47796782	338.2861059
64.82653132	338.7240604
65.19920617	339.1451971
65.51157449	339.6336764
65.86000704	340.0884844
66.15107246	340.5264389
66.32748993	339.9031985
66.71322768	340.7454006
67.06734585	341.1496794
67.49179859	341.5371091
67.81480895	341.8571204
68.19756433	342.1097891
68.51812365	342.429836
68.95746262	342.8677905
69.38037534	343.2046909
69.73005838	343.4573596
70.05087869	343.6763168
70.45314804	344.0132217
70.74974124	344.1985076
70.95595056	343.3899768
71.08251755	343.1541661
71.44431661	344.0974535
71.71545671	344.6027863
71.95831298	344.4175004
72.02460819	343.0699299
72.05077515	342.1603495
72.03737791	341.5034021
72.04023352	340.9643935
72.07491941	340.4590606
72.07729126	340.0716309
72.0874552	339.7684375
72.09463932	339.4483905
72.0881857	339.0946722
72.08779374	338.8756749
72.08377177	338.6230063
72.10429827	338.4208669
72.10422859	338.1850562
72.1090213	337.8818583
72.02117278	334.1592337
71.68070315	330.5882192
71.39330708	327.1688192
71.01815979	323.9347051
70.68138877	320.8016451
70.27466782	317.7359634
69.96787209	314.7376644
69.59622075	311.6382802
69.18042065	308.6736526
68.80124279	305.7595855
68.4452541	302.8454872
68.13211521	299.9987983
67.71990342	297.1520783
67.34092841	294.406448
66.98297573	291.6945246
66.66742037	288.9994014
66.36435672	286.3042959
66.04268921	283.7271114
65.72682475	281.0488416
65.35721439	278.454808
65.04180664	275.9618419
64.71386053	273.3677905
64.39438764	270.8411353
64.04729282	268.3986984
63.78209276	265.9731106
63.41688774	263.5306738
63.1407508	261.1050726
62.89003642	258.6794848
62.53807244	256.3549556
62.18885928	253.9967327
61.86968012	251.7058926
61.53725041	249.4319016
61.23624036	247.1242258
60.9001799	244.900764
60.59531888	242.7109914
60.33800455	240.4875296
60.02135472	238.2977614
59.77218859	236.1248244
59.50208077	233.9181983
59.16850373	231.8294976
58.90131518	229.6734185
58.61097112	227.6689362
58.3256976	225.5128527
58.04727625	223.491517
57.74948871	221.4533588
57.43735249	219.4657122
57.15289488	217.4275363
56.90620796	215.4230496
56.63731423	213.4691099
56.37325565	211.4477741
56.06547574	209.5275236
55.80021532	207.6072553
55.51087392	205.7206761
55.23507279	203.7667364
55.00287319	201.9138508
54.69191137	200.0441074
54.42432684	198.1743861
54.1031773	196.3214961
53.87173601	194.485464
