Saatcioglu and Grira1999 Column BG-6	
-70.4834	-21.6332462
-69.9838	-19.85822492
-69.48421	-19.18578723
-68.98461	-17.58304559
-68.48502	-17.15178723
-67.98543	-17.23733739
-67.48583	-13.91184195
-66.98624	-13.48055927
-66.48664	-12.77364134
-65.98705	-11.44652888
-65.48745	-9.740401216
-64.98785	-9.136838906
-64.48826	-9.084559271
-63.98866	-6.896054711
-63.48907	-5.741194529
-62.98947	-6.343556231
-62.48988	-4.223950152
-61.99028	-3.069091793
-61.49069	-2.982328267
-60.97387	-1.132992705
-60.4915	-0.052398365
-59.9919	-0.861464438
-59.49231	1.947259574
-58.99271	2.378576292
-58.49312	3.981382979
-57.99352	5.480807903
-57.49393	6.36006079
-56.99433	6.343477204
-56.49474	7.670638298
-55.99514	6.861604863
-55.49554	9.842620061
-54.99595	10.17058967
-54.49636	11.46331915
-53.99676	12.51485714
-53.49717	12.84284498
-52.99757	13.6187538
-52.49797	15.46276596
-51.99838	15.75630395
-51.49878	17.22132523
-50.98196	18.38160486
-50.4996	18.15295441
-49.98277	19.62334347
-49.48318	21.22618845
-48.98358	21.93319757
-48.48399	22.02002432
-47.98439	23.48506383
-47.48479	24.01979939
-46.9852	24.89909422
-46.48561	26.19186626
-45.98601	25.86523404
-45.48642	27.67482675
-44.96959	28.6628693
-44.48722	28.88216413
-43.98763	30.48502736
-43.48803	31.57107599
-42.98844	31.4167234
-42.48885	32.81287538
-41.98925	33.93337386
-41.48965	34.05468693
-40.99006	33.86589666
-40.49046	35.05531915
-39.99087	35.96909422
-39.49127	35.84922796
-38.99168	37.45212766
-38.49208	38.60708815
-37.99249	39.03851064
-37.49289	37.16142857
-36.97607	40.14790274
-36.4937	40.95296657
-35.99411	40.76420061
-35.49451	41.7468997
-34.99492	42.86742249
-34.49532	41.64502128
-33.99573	44.24711246
-33.49613	45.05755015
-32.99654	44.7998845
-32.49694	46.16160486
-31.99734	46.86868085
-31.49775	46.40427964
-30.99816	47.86938602
-30.49856	48.43864438
-29.99897	48.45662006
-29.48214	50.13381763
-28.99977	49.56070517
-28.48295	50.85890578
-27.98336	50.63569605
-27.48376	52.20415805
-26.98417	53.04907599
-26.48457	52.72251064
-25.98498	54.04979939
-25.48538	55.03252888
-24.98579	53.29332523
-24.48619	56.20553799
-23.9866	56.80927052
-23.487	56.0003465
-22.98741	58.12010942
-22.48781	59.24066869
-21.98822	59.74103951
-21.48862	58.10520365
-20.98903	60.84516717
-20.48943	61.6556231
-19.98984	62.5350152
-19.49024	62.5874772
-18.99065	61.98528875
-18.49105	62.58905775
-17.99146	63.67513678
-17.49186	62.14267477
-16.99227	64.40024316
-16.49267	64.52164134
-15.99307	65.05647416
-15.49348	66.45270517
-14.99388	66.40182371
-14.49429	66.55762918
-13.99469	68.05720365
-13.4951	67.79957447
-12.9955	69.47142857
-12.49591	70.04072948
-11.99631	70.6100304
-11.49672	68.69860182
-10.99712	71.36966565
-10.49753	72.52468085
-9.997932	71.9224924
-9.498337	73.18091185
-8.998742	73.99136778
-8.499146	73.04468085
-7.999552	75.02662614
-7.499957	76.07829787
-6.983134	76.58407295
-6.483539	74.70705167
-5.983944	77.51592705
-5.484349	78.36091185
-4.984754	78.72346505
-4.485158	77.77671733
-3.985563	79.68978723
-3.485968	79.50109422
-2.986373	80.24267477
-2.486778	81.46662614
-1.987183	80.72662614
-1.487588	82.60522796
-0.9879924	83.07118541
-0.4883973	83.60601824
0.02842525	84.6631003
0.510793	85.33039514
1.010388	84.28030395
1.509983	85.46978723
2.009578	86.62480243
2.509173	86.53945289
3.008769	87.62559271
3.508364	89.02182371
4.007959	88.90206687
4.507554	88.0931307
5.007149	89.86838906
5.506744	90.85112462
6.00634	90.07665653
6.505935	90.95610942
7.022757	92.18541033
7.505125	92.19805471
8.004721	92.66401216
8.504315	93.85349544
9.003911	93.94042553
9.503506	94.13069909
10.0031	95.38911854
10.5027	95.47604863
11.00229	95.42516717
11.50189	96.89027356
12.00148	97.14948328
12.50108	96.92632219
13.00067	98.39142857
13.51749	99.0350152
14.01709	98.98413374
14.51668	98.48528875
15.03351	100.3693009
15.51587	101.3466869
16.01547	101.9503951
16.51506	101.4171429
17.01466	101.4696049
17.51426	102.1767173
18.03108	102.0622492
18.51344	103.4531307
19.01304	103.7812158
19.51264	102.2832219
20.01223	104.6786018
20.51183	105.3857143
21.01142	102.8540426
21.51101	105.7662614
22.01061	106.1632827
22.51021	105.4232827
23.0098	107.5430395
23.5094	108.2845593
24.00899	108.7505167
24.50859	107.3558055
25.00818	109.2344073
25.50778	110.0103951
26.00737	109.3737386
26.50697	109.4262006
27.02379	111.4479635
27.50616	111.5294833
28.00575	110.4104559
28.50535	112.08231
29.00494	112.892766
29.50454	109.8786626
30.00413	113.0320973
30.50373	114.2215198
31.00332	114.2395137
31.50292	113.2238298
32.00251	115.3779939
32.50211	115.9817021
33.00171	114.6215198
33.5013	115.1218237
34.00089	115.8978116
34.50049	115.7090578
35.00008	116.5539818
35.53413	117.3062006
36.0165	116.6641945
36.5161	117.0266869
37.01569	117.9404863
37.51529	118.0273556
38.01488	119.3201216
38.51448	120.0271733
39.01407	120.0106991
39.51367	118.5815198
40.01326	120.5634043
40.51286	120.9948328
41.01245	120.7371429
41.51205	121.0306991
42.01164	121.7722188
42.51124	121.2389058
43.01083	121.7047416
43.51043	123.0319757
44.01003	122.0851672
44.52685	122.418541
45.00922	123.0168389
45.50881	123.9650456
46.0084	122.1224316
46.508	124.3799392
47.0076	125.0180547
47.50719	124.553617
48.00679	123.8134954
48.50638	125.3130091
49.00598	126.3990274
49.50557	126.5202432
50.00517	124.608693
50.50476	126.2115502
51.00436	126.2294225
51.50395	123.0085714
52.00355	125.4038298
52.50314	124.6982371
53.00274	126.6111246
53.50233	127.421459
54.00193	127.6116717
54.51875	125.4642553
55.00112	127.7507599
55.50071	128.4233435
56.00031	126.4427964
56.51713	127.465228
57.01673	128.7924012
57.51632	128.4657143
58.01591	127.0020061
58.51551	128.3291793
59.01511	128.967234
59.5147	125.677386
60.0143	128.3138602
60.51389	128.0905167
61.01349	126.8335562
61.51308	128.2296049
62.01268	128.2474772
62.51227	128.5064438
63.01187	129.5579331
63.51146	129.0934347
64.01106	127.1817629
64.51065	128.3710638
65.01025	126.9073556
65.50984	128.8546505
66.00944	129.664924
66.50903	128.8213374
67.00863	127.4954407
67.50822	128.9603647
68.00782	128.2201824
68.50742	128.5825532
69.00701	129.2204863
69.50661	126.5508207
70.0062	128.9116109
70.5058	129.4117325
71.00539	127.2589058
71.52221	128.6602432
72.00458	125.3993921
72.50417	128.1391489
73.00377	128.5359271
73.50336	125.935076
74.00296	128.433617
74.50256	128.6581155
75.00215	126.505228
75.50175	126.6607903
76.00134	125.3348328
76.50094	126.9030395
77.00053	124.6123404
77.50013	126.8351976
78.01695	125.8590881
78.53378	126.6402432
79.01614	124.8264438
79.51573	127.0493009
80.01533	125.7922188
80.51492	125.1207903
81.01452	125.2763526
81.51411	125.8109422
82.03094	127.1088146
82.51331	125.5706991
83.0129	126.3119757
83.5125	127.2254711
84.01209	124.4178723
84.51169	126.1583587
85.01128	126.2104559
85.51088	124.4709422
86.01048	125.9702128
86.51006	125.1265046
87.00966	125.0407903
87.50925	125.9542857
88.00885	124.0080243
88.50845	125.6106383
89.00804	126.1451064
89.50764	122.5105167
90.00723	124.698845
90.50683	121.8567173
91.00642	123.907234
91.50602	121.9609119
92.00562	122.6676596
92.50521	122.1339818
93.00481	122.8062614
93.5044	123.3407295
94.00399	122.2557447
94.50359	122.8246809
95.00318	121.1539818
95.50278	122.9632219
96.00237	121.602614
96.50197	120.8966565
97.00156	121.7412158
97.50116	122.8613374
98.00076	122.7410942
98.50035	121.4148936
99.01717	120.9899088
99.51677	121.6276596
100.0164	122.1275988
100.516	121.0081459
101.0328	121.3756231
101.5152	116.2539818
102.0147	119.4413982
102.5143	118.3908207
103.0139	119.8555015
103.5135	119.2872948
104.0303	118.3798784
104.5127	119.1844985
105.0123	119.4432219
105.5119	119.0817021
106.0115	118.3412158
106.5111	119.0477812
107.0107	119.4443161
107.5103	119.1861398
108.0099	118.3767173
108.5095	116.7748328
109.0091	118.5839514
109.5087	118.050152
110.0083	118.963465
110.5251	116.5055319
111.0074	117.4479027
111.507	114.7434043
112.0067	115.5532523
112.5062	116.2253495
113.0058	114.1065653
113.5054	115.0887538
114.005	113.6934954
114.5046	114.9168997
115.0042	112.5913678
115.5038	113.5734954
116.0034	109.0083891
115.4866	83.4543465
114.987	78.92334347
114.4874	75.66711246
113.9706	72.26772036
113.4882	68.22443769
112.9886	66.44978723
112.489	65.22644377
111.9894	62.24583587
111.4898	58.88624924
110.9902	57.59394529
110.4906	55.06126444
109.991	52.83869301
109.4914	51.40855319
108.9919	47.32537994
108.4923	44.89604863
107.9927	41.5708693
107.4931	40.1407234
106.959	37.52838298
106.4766	34.72537994
105.9943	31.64672948
105.4947	29.94091793
104.9951	27.78718541
104.4955	26.32255927
103.9959	23.82426748
103.4791	21.80299088
102.9967	18.41421884
102.4971	17.6731307
101.9975	15.93282675
101.4979	15.364
100.9983	12.34885106
100.4987	10.22953799
99.99914	10.00526444
99.49954	7.30018845
98.99995	5.490956839
98.48312	4.985657143
97.98353	2.969680851
97.48393	2.676453495
96.98434	0.28146845
96.48474	-2.010163526
95.98515	-3.85387538
95.46832	-4.290302128
94.98595	-4.440358663
94.48636	-5.905091185
93.98676	-7.576547112
93.48717	-9.454741641
92.98758	-10.02364134
92.48798	-9.86899696
91.98839	-11.98838298
91.48879	-13.55650456
90.9892	-14.57332523
90.4896	-15.65908815
89.99001	-17.70958663
89.49041	-18.2785228
88.99081	-18.53734954
88.49122	-20.45005471
87.99162	-21.60472948
87.49203	-21.62239514
86.99243	-23.32835866
86.49284	-24.20741641
85.99324	-24.74193921
85.47643	-26.00535562
84.99406	-26.98243769
84.49446	-27.20683891
83.99487	-28.63720365
83.49527	-29.30954407
82.99567	-30.25753799
82.49608	-30.51641945
81.99648	-31.98125836
81.49689	-31.37877812
80.98006	-33.26243161
80.4977	-33.44706383
79.9981	-34.80854711
79.4985	-34.92962918
78.99891	-36.91131307
78.49931	-37.79042553
77.9825	-38.43370213
77.4829	-39.27838906
76.98331	-40.01970213
76.48371	-40.96771429
75.98412	-41.57122188
75.48452	-42.65709422
74.98492	-42.53703343
74.48533	-43.00271125
73.98573	-44.88106383
73.48614	-45.72575076
72.96931	-45.92115502
72.48695	-45.62347112
71.98735	-47.32955015
71.48775	-47.96753191
70.98816	-48.05424316
70.48856	-49.48466869
69.98898	-50.26048632
69.48938	-50.00265653
68.98978	-51.43311246
68.49019	-52.93248632
67.99059	-53.22591489
67.491	-53.5193921
66.9914	-54.50194529
66.49181	-55.62232827
65.99221	-55.88131915
65.49261	-55.89915502
64.99302	-57.43299088
64.49342	-58.03656535
63.99383	-58.64013982
63.49424	-58.58905167
62.97741	-59.12909422
62.49504	-60.519769
61.99545	-61.05446809
61.47863	-61.35331307
60.99626	-61.12462006
60.49667	-62.34838906
59.99707	-62.88303951
59.49747	-63.0387234
58.99788	-64.64151976
58.49828	-65.4518541
57.99869	-65.8487538
57.49909	-66.38346505
56.9995	-66.47021277
56.4999	-66.69483283
55.98308	-68.19963526
55.48349	-68.42425532
54.98389	-67.82194529
54.48429	-67.49525836
53.9847	-69.51155015
53.4851	-70.21854103
52.98551	-70.33981763
52.48592	-70.5299696
51.98632	-71.23696049
51.48672	-72.56413374
50.98713	-72.99550152
50.47031	-73.19106383
49.98794	-72.48006079
49.48834	-75.01319149
48.98875	-75.3756231
48.48915	-75.35908815
47.98956	-74.65343465
47.48996	-76.22182371
46.99037	-76.44650456
46.49077	-77.08462006
45.99118	-76.89580547
45.49158	-78.08522796
44.99199	-78.68887538
44.49239	-79.08583587
43.9928	-79.27604863
43.4932	-78.9493617
42.99361	-80.93130699
42.49401	-81.36267477
41.99442	-82.00079027
41.49482	-81.88097264
40.99523	-81.72662614
40.49563	-82.29580547
39.99604	-82.89951368
39.49644	-83.88224924
38.99685	-84.1068693
38.49725	-84.12486322
37.99765	-83.4881459
37.49806	-84.84984802
36.99847	-85.31574468
36.49887	-84.85130699
35.99928	-85.696231
35.48245	-86.13300912
34.96563	-86.9143465
34.48326	-86.06559271
33.98367	-86.66930091
33.48407	-87.65197568
32.98448	-88.56583587
32.48488	-88.06693009
31.98529	-89.80765957
31.48569	-90.37696049
30.9861	-90.60164134
30.4865	-90.86079027
29.96968	-89.78158055
29.48731	-91.24133739
28.98771	-92.25854103
28.48812	-92.6899696
27.98853	-92.77683891
27.48893	-91.86455927
26.98933	-93.29519757
26.48974	-93.93337386
25.97292	-94.37021277
25.49055	-94.89963526
24.99095	-94.64200608
24.49136	-94.55665653
23.99176	-95.71167173
23.49217	-96.55659574
22.99257	-96.5056535
22.49298	-94.45635258
21.99338	-96.71392097
21.49379	-97.38656535
20.99419	-97.23227964
20.4946	-95.45866261
19.97778	-97.583769
19.47818	-97.84297872
18.99581	-98.1312462
18.49622	-98.90729483
17.99662	-99.16644377
17.49703	-98.80547112
16.99743	-99.99495441
16.49784	-100.4608511
15.99824	-99.20407295
15.49865	-100.8069909
14.99905	-101.9964742
14.49946	-102.4279635
13.99986	-102.5493009
13.48304	-101.3323404
12.98344	-102.7285106
12.48385	-103.7457751
11.98425	-103.8671733
11.48466	-102.6447416
10.98506	-104.0410334
10.48547	-105.0582371
9.985873	-105.0417629
9.486279	-104.336231
8.986683	-105.1122796
8.487088	-106.0261398
7.987493	-104.2869301
7.487897	-104.8906991
6.988302	-105.9768389
6.488707	-106.2704559
5.989112	-106.3574468
5.489517	-106.0308815
4.989922	-107.5993921
4.490326	-107.7207903
3.990731	-106.636231
3.491136	-107.2055319
2.991541	-107.9815805
2.474719	-108.0049848
1.992351	-109.5680851
1.492756	-109.0693009
0.9931607	-109.8108815
0.4935656	-110.3801824
-0.006029591	-111.2251064
-0.5056247	-111.4154407
-1.00522	-109.4694833
-1.522042	-111.6291185
-2.00441	-112.9855319
-2.504005	-113.2447416
-3.003601	-111.1954407
-3.503196	-111.4891185
-4.002791	-112.8853495
-4.502386	-112.1798176
-5.001981	-111.7154407
-5.501576	-113.9386018
-6.018399	-114.6166565
-6.517994	-115.2204255
-7.000362	-115.4742249
-7.517184	-112.9134954
-8.016779	-114.3097264
-8.516374	-114.8790274
-9.015969	-115.1382371
-9.532792	-116.2986018
-10.01516	-116.7936778
-10.51475	-116.3981763
-11.01435	-117.449848
-11.53117	-116.8186018
-12.01354	-116.7623708
-12.51313	-117.6761702
-13.01273	-117.6252888
-13.51233	-117.9878419
-14.01192	-118.626079
-14.51152	-119.2642553
-15.01111	-117.3183587
-15.51071	-118.9557447
-16.02753	-119.7716109
-16.5099	-119.1984802
-17.02672	-119.9454711
-17.50909	-120.6816413
-18.00868	-118.8046201
-18.50828	-120.6142857
-19.00787	-121.562614
-19.50747	-121.4772036
-20.00706	-120.4271125
-20.50666	-120.6518541
-21.00625	-122.4270517
-21.50585	-122.4795137
-22.00544	-121.9807295
-22.50504	-122.6533131
-23.00463	-122.981459
-23.50423	-123.5162918
-24.00382	-121.8114894
-24.50342	-123.4144681
-25.00302	-122.9156231
-25.50261	-123.0714286
-26.0022	-124.0886322
-26.5018	-118.8004863
-27.0014	-120.2656535
-27.50099	-121.0761094
-28.00059	-122.8857143
-28.50018	-123.5583587
-29.017	-123.5472948
-29.5166	-125.1157447
-30.03342	-125.8282067
-30.51579	-126.2198176
-31.01538	-126.0310638
-31.51498	-126.0490578
-32.01458	-126.652766
-32.51417	-126.6706991
-33.01376	-124.6902736
-33.53059	-127.0565957
-34.01295	-127.2069909
-34.51255	-125.7089362
-35.02937	-127.5928267
-35.51174	-127.8810942
-36.01133	-127.8646201
-36.51093	-127.331307
-37.01052	-128.2450456
-37.51012	-128.4008511
-38.00972	-127.1439514
-38.50931	-128.5057143
-39.00891	-128.6269909
-39.52573	-127.3410334
-40.00809	-128.3183587
-40.50769	-128.8531307
-41.00729	-127.7340426
-41.50688	-128.888997
-42.00648	-129.3204255
-42.50607	-128.4080851
-43.00567	-126.8066261
-43.52249	-126.9333131
-44.00486	-127.1181155
-44.50445	-125.7578723
-45.00405	-125.4312462
-45.50364	-118.2480243
-46.00324	-116.8877812
-46.50283	-113.3223708
-47.00243	-113.6848024
-47.50202	-114.8397568
-48.00162	-116.442614
-48.50121	-117.0117933
-49.00081	-116.9607903
-49.51763	-117.2941641
-50.01723	-117.3120973
-50.51682	-116.8820669
-51.01642	-116.9344073
-51.51601	-117.3658359
-52.01561	-115.8676596
-52.5152	-116.4023708
-53.03202	-117.0114286
-53.51439	-116.093617
-54.01399	-117.0762918
-54.51358	-117.1631003
-55.01318	-117.0431003
-55.51277	-117.3711246
-56.01237	-117.8024316
-56.51196	-116.7866869
-57.01156	-117.252462
-57.51115	-117.7182371
-58.01075	-116.1167173
-58.51035	-116.5824924
-59.00994	-117.3928267
-59.50953	-117.5140426
-60.00913	-115.1200608
-60.50872	-116.5850456
-61.00832	-116.3961702
-61.50792	-112.5550152
-62.00751	-113.8477204
-62.50711	-112.6596353
-63.0067	-114.4346505
-63.50629	-114.1768997
-64.00589	-111.4382979
-64.50549	-113.3167173
-65.00508	-113.5757447
-65.50468	-113.3868085
-66.00427	-113.680304
-66.50387	-110.1836474
-67.00346	-109.0300304
-67.50306	-103.8795745
-68.00266	-105.1033435
-68.50225	-103.3983587
-69.00184	-94.56115502
-69.50143	-91.75367781
-70.01826	-93.43069909
-70.50063	-94.58012158
-71.00022	-95.94164134
-71.51704	-96.34382979
-72.01664	-95.77586626
-72.51624	-97.20632219
-73.01583	-98.29221884
-73.51543	-98.72340426
-74.03225	-98.91884498
-74.51462	-96.93282675
-75.01421	-98.39775076
-75.51381	-98.76006079
-76.0134	-98.9156231
-76.513	-96.96942249
-77.01259	-97.09051672
-77.51218	-97.21167173
-78.01178	-96.60917933
-78.51138	-95.04200608
-79.01097	-96.12784195
-79.51057	-95.3531307
-80.01016	-95.47422492
-80.50976	-95.90541033
-81.00935	-95.75082067
-81.50895	-93.21884498
-82.00854	-91.7550152
-82.52537	-91.50243161
-83.00774	-92.65179331
-83.50733	-90.80893617
-84.00693	-92.20486322
-84.50652	-91.60237082
-85.00611	-89.93173252
-85.50571	-91.67215805
-86.0053	-89.51920973
-86.5049	-88.02085106
-87.00449	-87.55617021
-87.50409	-87.88395137
-88.00368	-89.00413374
-88.50328	-86.88559271
-89.00288	-87.76462006
-89.50247	-87.09319149
-90.00207	-87.69653495
-90.50166	-85.71580547
-91.00126	-86.49148936
-91.50085	-85.85446809
-92.00044	-84.183769
-92.50004	-84.71823708
-93.01686	-83.63866261
-93.51646	-83.82857143
-94.01605	-83.98401216
-94.51565	-83.10577508
-95.01524	-84.29483283
-95.51484	-83.96790274
-96.01443	-82.9518541
-96.51403	-81.28115502
-97.01363	-82.60802432
-97.53045	-82.76881459
-98.01282	-81.74735562
-98.51241	-82.17841945
-99.02924	-80.61641337
-99.5116	-80.80085106
-100.0112	-80.1293617
-100.5108	-80.69817629
-101.0104	-80.64680851
-101.51	-77.59787234
-102.0096	-77.61537994
-102.5092	-77.01276596
-103.0088	-76.58237082
-103.5084	-73.08547112
-104.008	-74.37781155
-104.5076	-74.63653495
-105.0071	-73.723769
-105.5067	-73.39671733
-106.0063	-74.2756231
-106.5232	-74.6775076
-107.0055	-75.06863222
-107.5051	-75.29282675
-108.0219	-74.86778116
-108.5215	-75.02303951
-109.0039	-72.93343465
-109.5035	-74.36358663
-110.0031	-74.51884498
-110.5027	-73.1581155
-111.0023	-72.89993921
-111.5019	-73.15854103
-112.0015	-69.48930091
-112.5011	-70.16139818
-113.0007	-69.35191489
-113.5003	-70.33410334
-114.0171	-69.63331307
-114.5167	-70.02972644
-115.0163	-70.39167173
-115.5159	-68.23841945
-116.0155	-68.11799392
-116.5151	-66.99835866
-117.0147	-65.39635258
-116.4978	-39.39446201
-115.9982	-35.65591489
-115.4986	-34.84603647
-114.999	-33.14032827
-114.4995	-31.95144681
-113.9999	-29.45325836
-113.483	-28.0522614
-112.9834	-26.31207295
-112.4838	-26.08791489
-111.9843	-22.8661459
-111.4847	-21.8495076
-110.9678	-20.44846809
-110.4855	-19.36829179
-109.9859	-18.90290578
-109.4863	-15.92229179
-108.9867	-14.83672948
-108.4871	-14.78478419
-107.9875	-11.83862006
-107.4879	-10.23618845
-106.9883	-9.081683891
-106.4887	-8.030534954
-105.9891	-6.669300912
-105.4895	-5.790397568
-104.9899	-4.015682067
-104.4903	-2.654417021
-103.9907	-1.98223769
-103.4911	-0.620962918
-102.9915	0.8092231
-102.4919	1.20576535
-101.9923	3.152801824
-101.4928	3.514874772
-100.9932	4.531629787
-100.4936	6.719854103
-99.99397	7.013057751
-99.47714	7.346066869
-98.99478	8.736492401
-98.49519	10.33899088
-97.99559	10.9078541
-97.47877	11.27534347
-96.9964	11.52875988
-96.4968	12.92456535
-95.99721	14.76827356
-95.49761	15.06151976
-94.99802	15.14801216
-94.49842	16.75055927
-93.99883	17.07827964
-93.49923	17.85389666
-92.99963	18.38835258
-92.48281	18.68697872
-91.98322	18.84243161
-91.48363	19.37688754
-90.98403	21.32401216
-90.48444	21.54838298
-89.98484	22.25513678
-89.48524	22.5139696
-88.98565	22.73836474
-88.48605	23.7207538
-87.98646	24.56533739
-87.48686	24.99647416
-86.98727	25.25531915
-86.48767	25.65201216
-85.98808	24.73939818
-85.48848	26.85883283
-84.98888	27.49671125
